Orthogroup	Desulfocapsa_13_biocide	Desulfocapsa_06_corrosive
OG0001910	Utg857152_120	Utg323300_397
OG0001911	Utg857300_44	Utg323300_108
OG0001912	Utg857300_33	Utg323300_119
OG0001913	Utg857300_31	Utg323300_121
OG0001915	Utg860814_132, Utg860814_133	Utg323180_548
OG0001916	Utg860814_141	Utg323632_180, Utg323180_557
OG0001918	Utg857046_266	Utg323316_353
OG0001923	Utg861744_139	Utg324810_37
OG0001926	Utg857152_17	Utg323300_290
OG0001927	Utg857152_30, Utg857152_29	Utg323300_301
OG0001928	Utg857152_32	Utg323300_303
OG0001929	Utg857152_56	Utg323300_328
OG0001930	Utg857152_59	Utg323300_331
OG0001931	Utg857152_61	Utg323300_333
OG0001933	Utg857046_208	Utg323316_311
OG0001934	Utg857046_183	Utg323316_277, Utg323316_254
OG0001935	Utg857046_162	Utg323316_237
OG0001936	Utg857046_139	Utg323316_234
OG0001937	Utg857046_133	Utg323316_228
OG0001938	Utg857046_130	Utg323316_225
OG0001939	Utg857046_23	Utg323316_135
OG0001940	Utg857046_9	Utg323316_127
OG0001941	Utg857046_7	Utg323316_125
OG0001943	Utg857490_28	Utg323448_20
OG0001944	Utg857490_23	Utg323448_25
OG0001945	Utg857490_18	Utg323448_30
OG0001946	Utg859432_82	Utg323140_216
OG0001947	Utg859432_81	Utg323140_215
OG0001948	Utg857490_14	Utg323448_34
OG0001949	Utg857490_13	Utg323448_35
OG0001950	Utg857490_12	Utg323448_36
OG0001951	Utg858494_87	Utg323448_103
OG0001952	Utg860814_40, Utg860814_36	Utg323180_455
OG0001952	Utg859098_374	Utg323152_12
OG0001953	Utg857076_34	Utg323262_99
OG0001954	Utg857076_33	Utg323262_100
OG0001955	Utg857076_27	Utg323262_105
OG0001956	Utg859236_61	Utg324548_3, Utg323262_211
OG0001958	Utg860006_28	Utg323990_175
OG0001959	Utg860006_40	Utg323990_163
OG0001960	Utg860006_45	Utg323990_157
OG0001962	Utg860006_62	Utg323990_140
OG0001963	Utg860006_66	Utg323990_136
OG0001964	Utg860006_67	Utg323990_135
OG0001965	Utg860006_82	Utg323990_120
OG0001967	Utg860006_139	Utg323990_73
OG0001968	Utg860006_148	Utg323990_65
OG0001969	Utg857152_3	Utg323300_275
OG0001969	Utg860814_219	Utg323180_628
OG0001970	Utg860006_164	Utg323990_39
OG0001971	Utg859388_16	Utg323392_221
OG0001972	Utg859388_30	Utg323392_197
OG0001973	Utg861744_101	Utg324810_79
OG0001974	Utg859982_48	Utg323152_499
OG0001975	Utg857994_17	Utg323074_25
OG0001976	Utg857152_220	Utg323180_161
OG0001977	Utg859982_141	Utg323152_445
OG0001978	Utg859982_147	Utg323152_440
OG0001979	Utg859982_158	Utg323152_433
OG0001980	Utg859982_173	Utg323152_421
OG0001981	Utg861448_63	Utg323392_231
OG0001983	Utg859098_177	Utg323152_234
OG0001984	Utg859098_183	Utg323152_228
OG0001985	Utg859098_209	Utg323152_204
OG0001986	Utg859098_227	Utg323152_187
OG0001987	Utg859098_232	Utg323152_182
OG0001988	Utg859098_233	Utg323152_181
OG0001989	Utg857046_264	Utg323316_351
OG0001991	Utg859098_320	Utg323152_79
OG0001992	Utg859098_340	Utg323152_61
OG0001993	Utg859098_344	Utg323152_55
OG0001993	Utg861448_56	Utg323152_56
OG0001994	Utg859098_345	Utg323152_54
OG0001995	Utg859098_347	Utg323152_52
OG0001996	Utg859098_348	Utg323152_51
OG0001997	Utg859098_349	Utg323152_50
OG0001998	Utg859098_169	Utg323152_246
OG0001999	Utg859098_155	Utg323152_261
OG0002000	Utg859098_113	Utg323152_302, Utg323152_303
OG0002001	Utg859098_94	Utg323152_323
OG0002002	Utg859098_88	Utg323152_329
OG0002004	Utg859388_125	Utg323392_112
OG0002005	Utg859388_100	Utg323392_121
OG0002006	Utg859388_94	Utg323392_127
OG0002007	Utg859982_14, Utg859982_13	Utg323152_556
OG0002008	Utg859982_3	Utg323152_566
OG0002009	Utg859982_82	Utg323152_477
OG0002010	Utg857994_127	Utg323074_109
OG0002011	Utg861448_12	Utg323392_261
OG0002012	Utg857992_17	Utg323632_353
OG0002013	Utg866558_27	Utg323632_290
OG0002014	Utg866558_28	Utg323632_289
OG0002015	Utg858432_106	Utg323632_213
OG0002016	Utg858432_82	Utg323632_131
OG0002017	Utg858432_77	Utg323632_126
OG0002018	Utg858432_76	Utg323632_125
OG0002019	Utg858432_75	Utg323632_124
OG0002020	Utg858432_27	Utg323632_87
OG0002021	Utg858432_12	Utg323632_73
OG0002022	Utg859388_142	Utg323392_92
OG0002023	Utg859982_159	Utg323152_432
OG0002024	Utg863716_31	Utg323180_194
OG0002025	Utg859098_350	Utg323152_49
OG0002026	Utg857076_37	Utg323262_97
OG0002027	Utg858498_16	Utg323392_41
OG0002028	Utg858432_140	Utg323632_249
OG0002034	Utg857682_82	Utg325220_110
OG0002035	Utg857994_215, Utg860814_305	Utg323074_196
OG0002036	Utg857046_103	Utg323316_199
OG0002037	Utg860814_256	Utg323180_664
OG0002039	Utg864866_16	Utg323140_142
OG0002040	Utg860814_274	Utg323180_681
OG0002041	Utg857994_114	Utg323074_97
OG0002043	Utg859098_366	Utg323152_26, Utg323140_14, Utg323180_235, Utg323262_46, Utg323140_13, Utg323300_162
OG0002044	Utg857682_176	Utg325220_63, Utg323140_269
OG0002046	Utg859098_287	Utg323152_113
OG0002047	Utg858494_3, Utg858494_2	Utg323152_118
OG0002048	Utg859982_163	Utg323152_429
OG0002049	Utg859982_162	Utg323152_430
OG0002050	Utg859982_117	Utg323152_466
OG0002051	Utg859982_84	Utg323152_475
OG0002052	Utg865370_9	Utg323266_15, Utg323160_132, Utg323632_358
OG0002053	Utg857152_192, Utg858432_22, Utg857152_191, Utg857152_193	Utg323180_117
OG0002053	Utg857152_190	Utg323180_119
OG0002054	Utg863716_42	Utg323180_207, Utg323180_206
OG0002055	Utg860814_124	Utg323180_530
OG0002056	Utg860814_135	Utg323180_550
OG0002057	Utg860814_166	Utg323180_585
OG0002058	Utg857076_68	Utg323262_64
OG0002059	Utg857076_66	Utg323262_66
OG0002061	Utg857300_14	Utg323300_143
OG0002065	Utg859076_21	Utg323316_91
OG0002067	Utg861448_14	Utg323392_258
OG0002068	Utg861744_90	Utg323632_203
OG0002069	Utg857300_62	Utg325220_16
OG0002106	Utg857046_83	Utg323316_183
OG0002108	Utg858494_35	Utg323300_454
OG0002122	Utg859388_101	Utg323392_119
OG0002135	Utg861448_33	Utg323180_536
OG0002144	Utg859098_318	Utg323152_82
OG0002155	Utg860814_244	Utg323180_652
OG0002156	Utg860814_240	Utg323180_648
OG0002157	Utg860814_233	Utg323180_639
OG0002159	Utg860814_81	Utg323180_494
OG0002160	Utg861744_144, Utg861744_143	Utg324810_33
OG0002161	Utg863716_113	Utg323180_295
OG0002162	Utg863716_98	Utg323180_275
OG0002163	Utg863716_89	Utg323180_266
OG0002164	Utg863716_88	Utg323180_265
OG0002165	Utg863716_84	Utg323180_261
OG0002166	Utg859388_29	Utg323392_198
OG0002167	Utg861744_72	Utg323160_9
OG0002168	Utg859750_67	Utg323180_29
OG0002169	Utg859750_25	Utg323180_5
OG0002170	Utg864866_74	Utg323140_79
OG0002172	Utg858432_151	Utg323632_263
OG0002172	Utg857046_129	Utg323316_224
OG0002173	Utg857046_127	Utg323316_222
OG0002174	Utg858432_150	Utg323632_262
OG0002174	Utg857046_124	Utg323316_219
OG0002175	Utg864866_17	Utg323140_141
OG0002177	Utg859432_62	Utg323140_205
OG0002183	Utg860814_119	Utg323180_526
OG0002187	Utg857152_201	Utg323180_131
OG0002188	Utg863716_46	Utg323180_211
OG0002190	Utg863716_39	Utg323300_87
OG0002193	Utg861744_42	Utg323160_43
OG0002196	Utg861744_113	Utg324810_65
OG0002197	Utg860006_162	Utg323990_40
OG0002198	Utg859098_175	Utg323152_236
OG0002200	Utg857300_32	Utg323300_120
OG0002201	Utg857300_29	Utg323300_123
OG0002204	Utg857152_186	Utg323180_112
OG0002205	Utg860814_130	Utg323180_546
OG0002206	Utg860814_131	Utg323180_547
OG0002207	Utg860814_149	Utg323180_564
OG0002209	Utg859750_30	Utg323180_12
OG0002217	Utg857152_5	Utg323300_277
OG0002218	Utg860814_184	Utg323180_600
OG0002219	Utg857152_54	Utg323300_326
OG0002220	Utg857152_71	Utg323300_347
OG0002221	Utg857152_88	Utg323300_364
OG0002222	Utg857046_212	Utg323316_315
OG0002223	Utg857046_117	Utg323316_213
OG0002223	Utg857046_185	Utg323316_281
OG0002225	Utg857046_165	Utg323316_240
OG0002226	Utg857046_164	Utg323316_239
OG0002227	Utg857046_160	Utg323316_236
OG0002228	Utg857046_10	Utg323316_128
OG0002229	Utg857046_8	Utg323316_126
OG0002230	Utg857046_6	Utg323316_124
OG0002231	Utg857046_3	Utg323316_121
OG0002232	Utg857046_2	Utg323316_120
OG0002233	Utg857046_1	Utg323316_119
OG0002237	Utg857490_32	Utg323316_66
OG0002239	Utg857994_53	Utg323074_68
OG0002241	Utg859236_38	Utg324548_31
OG0002242	Utg859236_36	Utg324548_33
OG0002243	Utg859236_24	Utg323990_212
OG0002244	Utg857994_56	Utg323074_70
OG0002245	Utg860006_42	Utg323990_160
OG0002246	Utg860006_43	Utg323990_159
OG0002247	Utg860006_44	Utg323990_158
OG0002248	Utg860006_57	Utg323990_145
OG0002249	Utg860006_59	Utg323990_143
OG0002250	Utg860006_81	Utg323990_121
OG0002251	Utg859388_42	Utg323392_184
OG0002252	Utg859388_62	Utg323392_156
OG0002253	Utg859388_75	Utg323392_143
OG0002254	Utg859982_35	Utg323152_512
OG0002255	Utg859982_47	Utg323152_500
OG0002256	Utg859982_78	Utg323152_481
OG0002257	Utg859236_107	Utg323262_140, Utg323262_138
OG0002258	Utg857994_29	Utg323074_38
OG0002259	Utg859982_146	Utg323152_441
OG0002261	Utg859098_219	Utg323152_195
OG0002262	Utg861448_13	Utg323392_260
OG0002263	Utg857046_263	Utg323316_350
OG0002264	Utg858432_114	Utg323632_222
OG0002265	Utg859098_257	Utg323152_158
OG0002266	Utg860006_120	Utg323990_94
OG0002267	Utg860006_121	Utg323990_93
OG0002268	Utg859098_127	Utg323152_289
OG0002270	Utg859098_118	Utg323152_298
OG0002271	Utg859098_78	Utg323152_339
OG0002272	Utg859098_77	Utg323152_340
OG0002274	Utg859388_181	Utg323392_52
OG0002275	Utg859388_164	Utg323392_69
OG0002276	Utg859388_145	Utg323392_89
OG0002277	Utg859388_127	Utg323392_109
OG0002278	Utg859388_99	Utg323392_122
OG0002279	Utg859388_97	Utg323392_124
OG0002280	Utg866558_34	Utg323632_285
OG0002283	Utg858432_146	Utg323632_258
OG0002284	Utg858432_123	Utg323632_230
OG0002285	Utg858432_89	Utg323632_136
OG0002286	Utg858432_80	Utg323632_130
OG0002287	Utg858432_40	Utg323632_100
OG0002288	Utg858432_9	Utg323632_70
OG0002289	Utg858432_6	Utg323632_67
OG0002290	Utg862138_38	Utg323632_50
OG0002291	Utg862138_28	Utg323632_39
OG0002292	Utg862138_3	Utg323632_11
OG0002294	Utg857046_143	Utg323152_99
OG0002295	Utg859098_342	Utg323180_248, Utg323152_58
OG0002297	Utg861744_23	Utg323160_76
OG0002302	Utg857682_19	Utg323152_122
OG0002304	Utg859236_5, Utg859098_32	Utg323990_205
OG0002305	Utg862138_46	Utg323074_19, Utg323152_604
OG0002306	Utg857994_58	Utg323074_72
OG0002306	Utg857994_57	Utg323074_71
OG0002307	Utg857994_64	Utg323074_79
OG0002308	Utg857994_100	Utg323074_87
OG0002309	Utg864866_8	Utg323140_155
OG0002310	Utg859432_76	Utg323140_212
OG0002312	Utg859982_164	Utg323152_428
OG0002313	Utg859982_86	Utg323160_107, Utg323152_473
OG0002316	Utg859432_1	Utg325220_82, Utg323152_598, Utg323392_73
OG0002317	Utg861744_57	Utg323160_26
OG0002318	Utg859750_53	Utg323180_15
OG0002319	Utg859750_56	Utg323180_19
OG0002320	Utg859750_60	Utg323180_22
OG0002321	Utg857152_161	Utg323180_72
OG0002322	Utg859750_37	Utg323180_89
OG0002324	Utg863716_41	Utg323180_205
OG0002325	Utg863716_94	Utg323180_271
OG0002328	Utg859098_397	Utg323180_411
OG0002329	Utg860814_29	Utg323180_448
OG0002330	Utg860814_275	Utg323180_682
OG0002331	Utg860814_333	Utg323316_88
OG0002331	Utg857992_6	Utg323180_716, Utg323632_9, Utg323632_366
OG0002332	Utg859982_70	Utg323300_453
OG0002332	Utg859098_432	Utg323448_125, Utg323262_5
OG0002334	Utg859236_78	Utg323262_182, Utg323262_185
OG0002335	Utg859098_294	Utg323300_154
OG0002339	Utg857152_15	Utg323300_286
OG0002340	Utg857152_133	Utg323300_409
OG0002341	Utg857994_221	Utg325220_72, Utg323300_461
OG0002341	Utg859098_396	Utg323392_234
OG0002342	Utg857994_3	Utg323316_50
OG0002343	Utg859076_22	Utg323316_92
OG0002345	Utg859098_423	Utg323392_10
OG0002346	Utg859098_425	Utg323392_12
OG0002347	Utg859098_430	Utg323392_15
OG0002348	Utg862138_33	Utg323632_44
OG0002349	Utg858432_1, Utg862138_56	Utg323632_62
OG0002350	Utg858432_144	Utg323632_253, Utg323632_256, Utg323632_255
OG0002351	Utg859236_2, Utg860006_6, Utg859388_120, Utg859236_1	Utg323990_195
OG0002443	Utg857682_18	Utg323266_67
OG0002481	Utg864866_76	Utg323140_77
OG0002482	Utg860814_68	Utg323180_482
OG0002488	Utg857994_197	Utg323074_182
OG0002491	Utg864866_43	Utg323140_116
OG0002496	Utg860814_272	Utg323180_679
OG0002498	Utg863716_10, Utg860814_237	Utg323180_643
OG0002499	Utg860814_235	Utg323180_641
OG0002500	Utg863716_107	Utg323180_290
OG0002501	Utg857682_38	Utg323266_92
OG0002502	Utg857682_15	Utg323266_54
OG0002503	Utg859982_33	Utg323152_514
OG0002503	Utg864866_7	Utg323140_156
OG0002504	Utg859750_72	Utg323180_34
OG0002505	Utg859750_23	Utg323180_4
OG0002507	Utg857994_199	Utg323074_184
OG0002514	Utg857682_93	Utg325220_90
OG0002515	Utg857682_91	Utg325220_92
OG0002516	Utg857682_81	Utg325220_111
OG0002517	Utg857682_42	Utg323266_97
OG0002518	Utg857992_16	Utg323632_359
OG0002522	Utg865370_2	Utg323160_126, Utg323266_7
OG0002528	Utg860814_221	Utg323180_630
OG0002529	Utg859098_159	Utg323152_256
OG0002532	Utg861744_140	Utg324810_36
OG0002534	Utg863716_19	Utg323180_191
OG0002539	Utg864866_96	Utg324810_10, Utg323140_57
OG0002542	Utg859432_58	Utg323262_202
OG0002543	Utg857992_2	Utg323448_109
OG0002544	Utg860814_61	Utg323180_476
OG0002545	Utg865370_19	Utg323300_271, Utg323266_25
OG0002547	Utg857152_34	Utg323300_306, Utg323300_235
OG0002548	Utg857152_19	Utg323300_292
OG0002549	Utg857152_36	Utg323300_308
OG0002550	Utg857152_51	Utg323300_322
OG0002551	Utg857152_52	Utg323300_323
OG0002552	Utg857152_60	Utg323300_332
OG0002554	Utg857152_99	Utg323300_376
OG0002556	Utg857046_207	Utg323316_310
OG0002557	Utg857046_184	Utg323316_280
OG0002559	Utg857046_82	Utg323316_182
OG0002560	Utg857682_36	Utg323266_91
OG0002563	Utg857490_25	Utg323448_23
OG0002564	Utg859432_80	Utg323140_214
OG0002565	Utg859236_108	Utg323152_31
OG0002567	Utg859388_9	Utg323392_228
OG0002570	Utg866558_47	Utg323632_272
OG0002573	Utg860006_37	Utg323990_166
OG0002574	Utg860006_38	Utg323990_165
OG0002575	Utg860006_39	Utg323990_164
OG0002577	Utg860006_153	Utg323990_60
OG0002578	Utg860006_160	Utg323990_41
OG0002579	Utg857994_200	Utg323074_185
OG0002582	Utg859388_20	Utg323392_217
OG0002583	Utg859236_106	Utg323262_139
OG0002585	Utg859982_171	Utg323152_423
OG0002586	Utg859982_183	Utg323152_410
OG0002589	Utg859098_207	Utg323152_206
OG0002590	Utg857046_265	Utg323316_352
OG0002591	Utg860006_105	Utg323990_99
OG0002592	Utg860006_103	Utg323990_101
OG0002593	Utg860006_102	Utg323990_102
OG0002594	Utg859098_316	Utg323152_84
OG0002595	Utg859098_335	Utg323152_65
OG0002596	Utg859098_140	Utg323152_275
OG0002597	Utg857994_97	Utg323300_145
OG0002598	Utg859098_119	Utg323152_297
OG0002599	Utg859098_104	Utg323152_312
OG0002600	Utg859098_85	Utg323152_332
OG0002601	Utg859098_76	Utg323152_341
OG0002602	Utg859098_63	Utg323152_346
OG0002603	Utg858498_6	Utg323392_21
OG0002604	Utg859982_104, Utg858498_20	Utg323392_45
OG0002605	Utg859388_153	Utg323392_82
OG0002606	Utg859388_152	Utg323392_83
OG0002607	Utg859388_128	Utg323392_108
OG0002608	Utg859388_89	Utg323392_132
OG0002609	Utg859982_79	Utg323152_480
OG0002610	Utg857994_130	Utg323074_112
OG0002615	Utg857992_18	Utg323632_352
OG0002616	Utg857076_44	Utg323262_91
OG0002617	Utg857076_43	Utg323262_92
OG0002618	Utg866558_32	Utg323632_287
OG0002619	Utg858432_133	Utg323632_241
OG0002620	Utg858432_74	Utg323632_123
OG0002621	Utg858432_55	Utg323632_114
OG0002624	Utg864866_24	Utg323140_136
OG0002626	Utg860814_216	Utg323180_625
OG0002628	Utg864866_39	Utg323140_125
OG0002629	Utg857046_257	Utg323316_344
OG0002630	Utg859388_31	Utg323392_196
OG0002631	Utg857682_13	Utg323266_52
OG0002632	Utg865370_1	Utg323266_6, Utg323160_125
OG0002633	Utg857152_78	Utg323300_352
OG0002634	Utg858494_102	Utg323448_89
OG0002637	Utg857046_202	Utg323316_305
OG0002638	Utg865370_20	Utg323300_270, Utg323266_26
OG0002639	Utg857046_25	Utg323316_138
OG0002640	Utg859388_179	Utg323392_54
OG0002642	Utg857994_62	Utg323152_351, Utg323074_77
OG0002644	Utg857046_246	Utg323152_532
OG0002644	Utg860814_249	Utg323074_103
OG0002646	Utg859750_19	Utg323140_5
OG0002648	Utg859098_313	Utg323152_86
OG0002649	Utg859098_308	Utg323152_91
OG0002650	Utg859098_306	Utg323152_93
OG0002652	Utg859098_285	Utg323152_127
OG0002653	Utg859098_234	Utg323152_180
OG0002654	Utg859098_203	Utg323152_210
OG0002655	Utg859098_410	Utg323152_455
OG0002656	Utg859982_116	Utg323152_467
OG0002658	Utg857046_245	Utg323152_533
OG0002659	Utg859982_21	Utg323152_546
OG0002659	Utg859982_1	Utg323152_547
OG0002661	Utg865370_10	Utg323266_16, Utg323160_133
OG0002662	Utg857152_156, Utg857152_157	Utg323180_59
OG0002663	Utg857152_171	Utg323180_82
OG0002664	Utg859750_39	Utg323180_85
OG0002665	Utg859750_41	Utg323180_87
OG0002666	Utg859750_40	Utg323180_88
OG0002667	Utg857152_137	Utg323300_420
OG0002667	Utg857682_34	Utg323180_221
OG0002669	Utg863716_70	Utg323180_249
OG0002672	Utg860814_11	Utg323180_432
OG0002672	Utg860814_8, Utg860814_12	Utg323180_433
OG0002673	Utg857046_38	Utg323316_151
OG0002673	Utg857046_53	Utg323316_152, Utg323180_538
OG0002674	Utg860814_193	Utg323180_607
OG0002675	Utg860814_239	Utg323180_645
OG0002676	Utg859236_74	Utg323262_1, Utg323448_121
OG0002677	Utg857076_13	Utg323262_119
OG0002679	Utg857682_73	Utg325220_119
OG0002683	Utg857152_118	Utg323300_395
OG0002687	Utg857046_106	Utg323316_202
OG0002688	Utg859076_66	Utg323392_4
OG0002690	Utg861448_19, Utg857682_140, Utg857994_118, Utg857994_117	Utg323392_254
OG0002691	Utg858494_84	Utg323448_106
OG0002693	Utg857682_134, Utg858432_26	Utg323632_86
OG0002694	Utg861448_45	Utg323632_199
OG0002694	Utg861448_46, Utg857152_235	Utg323632_200
OG0002695	Utg866558_3	Utg323632_312
OG0002696	Utg866558_2	Utg323632_313
OG0002697	Utg866558_1	Utg323632_314
OG0002701	Utg860006_145	Utg323990_68
OG0002702	Utg860006_119	Utg323990_95
OG0002703	Utg860006_61	Utg323990_141
OG0002704	Utg860006_21	Utg323990_190
OG0002705	Utg858494_28	Utg323990_230
OG0002836	Utg862138_21	Utg323632_30
OG0002858	Utg859098_427	Utg323266_105, Utg323180_415
OG0002874	Utg857994_204	Utg323074_189
OG0002883	Utg857046_217	Utg323316_320
OG0002905	Utg860814_265	Utg323180_670
OG0002910	Utg860814_53	Utg323180_469
OG0002911	Utg859388_37	Utg323392_190
OG0002915	Utg863716_53	Utg323180_228
OG0002917	Utg859750_47, Utg864866_107	Utg323140_47
OG0002918	Utg857152_205	Utg323180_135
OG0002921	Utg859750_17	Utg323140_7
OG0002926	Utg857076_5	Utg323262_122
OG0002927	Utg861744_1, Utg864866_13	Utg323140_148
OG0002928	Utg864866_11	Utg323140_150
OG0002929	Utg859432_59	Utg323140_202
OG0002930	Utg859432_60	Utg323140_203
OG0002931	Utg857994_142	Utg323074_124
OG0002935	Utg857682_84	Utg323300_44, Utg325220_108
OG0002936	Utg857682_80	Utg325220_112
OG0002939	Utg859388_165	Utg323392_68
OG0002940	Utg865370_7	Utg323266_12, Utg323160_131
OG0002944	Utg861448_38	Utg323140_24, Utg323160_88
OG0002947	Utg861744_105	Utg324810_74
OG0002950	Utg864866_47	Utg323140_107
OG0002951	Utg863716_68	Utg323180_247
OG0002958	Utg859388_175	Utg323392_58
OG0002959	Utg857046_186	Utg323316_282
OG0002960	Utg857046_138	Utg323316_233
OG0002963	Utg857152_151	Utg323300_435
OG0002968	Utg860006_84	Utg323990_119
OG0002969	Utg864866_57	Utg323140_98
OG0002974	Utg860006_32	Utg323990_171
OG0002975	Utg860006_33	Utg323990_170
OG0002976	Utg860006_73	Utg323990_130
OG0002977	Utg860006_143	Utg323990_70
OG0002983	Utg859388_19	Utg323392_218
OG0002984	Utg859388_27	Utg323392_200
OG0002985	Utg864866_111	Utg323140_44
OG0002986	Utg857152_216	Utg323180_157
OG0002987	Utg859982_175	Utg323152_419
OG0002991	Utg859098_174	Utg323152_242
OG0002994	Utg860006_107	Utg323990_97
OG0002995	Utg860006_106	Utg323990_98
OG0002996	Utg860006_104	Utg323990_100
OG0002997	Utg860006_101	Utg323990_103
OG0002999	Utg859098_149	Utg323152_266
OG0003000	Utg859098_144	Utg323152_271
OG0003001	Utg859098_64	Utg323152_371
OG0003004	Utg859388_93	Utg323392_128
OG0003005	Utg859982_17	Utg323152_552
OG0003008	Utg860814_164	Utg323180_583
OG0003009	Utg857992_21	Utg323632_349
OG0003010	Utg860814_232	Utg323180_638
OG0003011	Utg858432_126	Utg323632_233
OG0003012	Utg858432_113	Utg323632_221
OG0003013	Utg858432_91	Utg323632_138
OG0003015	Utg858432_3, Utg862138_57	Utg323632_63
OG0003016	Utg857046_273	Utg323392_211
OG0003017	Utg859388_144	Utg323392_90
OG0003018	Utg866558_39	Utg323632_280
OG0003019	Utg861744_75	Utg323262_133
OG0003023	Utg860006_122	Utg323990_92
OG0003025	Utg859098_131	Utg323152_285
OG0003030	Utg859098_31	Utg323990_11
OG0003030	Utg857994_60	Utg323074_74
OG0003031	Utg857994_141	Utg323074_123
OG0003032	Utg857994_180, Utg857994_176	Utg323074_165
OG0003033	Utg857992_37	Utg323632_321
OG0003033	Utg857994_188	Utg323074_172
OG0003034	Utg859236_9, Utg857994_190	Utg323074_175
OG0003035	Utg857994_202, Utg857994_201	Utg323074_186
OG0003037	Utg857994_211, Utg857994_210	Utg323074_195
OG0003038	Utg859982_89	Utg323074_199, Utg323152_470
OG0003040	Utg864866_103	Utg323140_51
OG0003041	Utg864866_100	Utg323140_53
OG0003042	Utg864866_99	Utg323140_54
OG0003043	Utg864866_97	Utg323140_56
OG0003045	Utg857682_173	Utg325220_66, Utg323140_272
OG0003052	Utg859098_310	Utg323152_89
OG0003053	Utg859098_307	Utg323152_92
OG0003054	Utg861744_74	Utg323152_100
OG0003058	Utg859982_129	Utg323152_456
OG0003058	Utg860814_247	Utg323180_658
OG0003060	Utg857046_244	Utg323152_534
OG0003061	Utg859982_20	Utg323152_548
OG0003064	Utg861448_24	Utg323152_605
OG0003066	Utg865370_42	Utg323632_64
OG0003066	Utg857046_281	Utg323180_56
OG0003067	Utg857152_162	Utg323180_73
OG0003070	Utg857152_189	Utg323180_116, Utg323180_118
OG0003072	Utg857992_8, Utg857992_7	Utg323632_4, Utg323180_174
OG0003075	Utg857152_248	Utg323180_395
OG0003077	Utg863716_128	Utg323180_459
OG0003078	Utg860814_83	Utg323180_497
OG0003080	Utg860814_127	Utg323180_542
OG0003081	Utg860814_136	Utg323180_551
OG0003082	Utg860814_137	Utg323180_552
OG0003083	Utg860814_144	Utg323180_559
OG0003087	Utg859098_405	Utg323262_205
OG0003088	Utg859236_72	Utg323262_210
OG0003089	Utg857682_22	Utg323266_69
OG0003091	Utg857682_71	Utg323266_117, Utg325220_121
OG0003092	Utg858494_1, Utg858432_166	Utg323300_22
OG0003099	Utg857152_145	Utg323300_428
OG0003100	Utg859432_5	Utg323300_450
OG0003106	Utg857046_35	Utg323316_149
OG0003107	Utg857046_41	Utg323316_154
OG0003109	Utg857046_105	Utg323316_201
OG0003110	Utg857046_109	Utg323316_205
OG0003111	Utg857046_112	Utg323316_208
OG0003112	Utg865370_39	Utg323316_244
OG0003113	Utg860814_301, Utg857046_169	Utg323316_245
OG0003114	Utg857994_235	Utg323316_260
OG0003115	Utg859388_172	Utg323392_61
OG0003116	Utg859388_171	Utg323392_62
OG0003117	Utg859388_170	Utg323392_63
OG0003118	Utg859388_103, Utg859388_104	Utg323392_116
OG0003121	Utg858494_85	Utg323448_105
OG0003123	Utg858432_127	Utg323632_234
OG0003124	Utg866558_7	Utg323632_308
OG0003125	Utg866558_6	Utg323632_309
OG0003126	Utg866558_5	Utg323632_310
OG0003127	Utg866558_4	Utg323632_311
OG0003128	Utg857992_38	Utg323632_320
OG0003130	Utg860006_154	Utg323990_59
OG0003131	Utg860006_123	Utg323990_91
OG0003132	Utg859236_50	Utg324548_19
OG0003133	Utg857994_87	Utg324810_7
OG0003134	Utg861744_124	Utg324810_55
OG0003465	Utg860814_276	Utg323180_683
OG0003466	Utg860814_270	Utg323180_676
OG0003472	Utg860814_66	Utg323180_480
OG0003473	Utg860814_63	Utg323180_477
OG0003474	Utg860814_55	Utg323180_471
OG0003475	Utg860814_54	Utg323180_470
OG0003476	Utg860814_52	Utg323180_468
OG0003477	Utg860814_51	Utg323180_467
OG0003478	Utg860814_50	Utg323180_466
OG0003479	Utg860814_49	Utg323180_465
OG0003480	Utg860814_22	Utg323180_442
OG0003481	Utg860814_21	Utg323180_441
OG0003483	Utg859982_131	Utg323152_452
OG0003484	Utg863716_110	Utg323180_293
OG0003485	Utg863716_93	Utg323180_270
OG0003486	Utg863716_92	Utg323180_269
OG0003489	Utg863716_33	Utg323180_196
OG0003493	Utg857152_230	Utg323180_168
OG0003494	Utg859750_89	Utg323180_48
OG0003497	Utg859750_65	Utg323180_27
OG0003499	Utg864866_93	Utg323140_60
OG0003500	Utg864866_86	Utg323140_67
OG0003501	Utg864866_82	Utg323140_72
OG0003502	Utg864866_64	Utg323140_92
OG0003503	Utg857682_48	Utg323266_101
OG0003505	Utg857046_128	Utg323316_223
OG0003506	Utg857046_126	Utg323316_221
OG0003511	Utg857152_119	Utg323300_396
OG0003512	Utg864866_12	Utg323140_149
OG0003515	Utg864866_77	Utg323140_76
OG0003516	Utg857046_5	Utg323316_123
OG0003518	Utg857682_90	Utg325220_93
OG0003519	Utg857682_50	Utg323266_102
OG0003520	Utg859982_30	Utg323152_520
OG0003521	Utg861448_8	Utg323300_250
OG0003524	Utg865370_8	Utg323266_13
OG0003530	Utg857046_276	Utg323300_241
OG0003531	Utg859750_55	Utg323180_18
OG0003534	Utg861744_114	Utg324810_64
OG0003535	Utg864866_3	Utg323140_159
