Orthogroup	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide
OG0001910	Utg323300_397	Utg857152_120
OG0001911	Utg323300_108	Utg857300_44
OG0001912	Utg323300_119	Utg857300_33
OG0001913	Utg323300_121	Utg857300_31
OG0001915	Utg323180_548	Utg860814_132, Utg860814_133
OG0001916	Utg323632_180, Utg323180_557	Utg860814_141
OG0001918	Utg323316_353	Utg857046_266
OG0001923	Utg324810_37	Utg861744_139
OG0001926	Utg323300_290	Utg857152_17
OG0001927	Utg323300_301	Utg857152_30, Utg857152_29
OG0001928	Utg323300_303	Utg857152_32
OG0001929	Utg323300_328	Utg857152_56
OG0001930	Utg323300_331	Utg857152_59
OG0001931	Utg323300_333	Utg857152_61
OG0001933	Utg323316_311	Utg857046_208
OG0001934	Utg323316_277, Utg323316_254	Utg857046_183
OG0001935	Utg323316_237	Utg857046_162
OG0001936	Utg323316_234	Utg857046_139
OG0001937	Utg323316_228	Utg857046_133
OG0001938	Utg323316_225	Utg857046_130
OG0001939	Utg323316_135	Utg857046_23
OG0001940	Utg323316_127	Utg857046_9
OG0001941	Utg323316_125	Utg857046_7
OG0001943	Utg323448_20	Utg857490_28
OG0001944	Utg323448_25	Utg857490_23
OG0001945	Utg323448_30	Utg857490_18
OG0001946	Utg323140_216	Utg859432_82
OG0001947	Utg323140_215	Utg859432_81
OG0001948	Utg323448_34	Utg857490_14
OG0001949	Utg323448_35	Utg857490_13
OG0001950	Utg323448_36	Utg857490_12
OG0001951	Utg323448_103	Utg858494_87
OG0001952	Utg323180_455	Utg860814_40, Utg860814_36
OG0001952	Utg323152_12	Utg859098_374
OG0001953	Utg323262_99	Utg857076_34
OG0001954	Utg323262_100	Utg857076_33
OG0001955	Utg323262_105	Utg857076_27
OG0001956	Utg324548_3, Utg323262_211	Utg859236_61
OG0001958	Utg323990_175	Utg860006_28
OG0001959	Utg323990_163	Utg860006_40
OG0001960	Utg323990_157	Utg860006_45
OG0001962	Utg323990_140	Utg860006_62
OG0001963	Utg323990_136	Utg860006_66
OG0001964	Utg323990_135	Utg860006_67
OG0001965	Utg323990_120	Utg860006_82
OG0001967	Utg323990_73	Utg860006_139
OG0001968	Utg323990_65	Utg860006_148
OG0001969	Utg323300_275	Utg857152_3
OG0001969	Utg323180_628	Utg860814_219
OG0001970	Utg323990_39	Utg860006_164
OG0001971	Utg323392_221	Utg859388_16
OG0001972	Utg323392_197	Utg859388_30
OG0001973	Utg324810_79	Utg861744_101
OG0001974	Utg323152_499	Utg859982_48
OG0001975	Utg323074_25	Utg857994_17
OG0001976	Utg323180_161	Utg857152_220
OG0001977	Utg323152_445	Utg859982_141
OG0001978	Utg323152_440	Utg859982_147
OG0001979	Utg323152_433	Utg859982_158
OG0001980	Utg323152_421	Utg859982_173
OG0001981	Utg323392_231	Utg861448_63
OG0001983	Utg323152_234	Utg859098_177
OG0001984	Utg323152_228	Utg859098_183
OG0001985	Utg323152_204	Utg859098_209
OG0001986	Utg323152_187	Utg859098_227
OG0001987	Utg323152_182	Utg859098_232
OG0001988	Utg323152_181	Utg859098_233
OG0001989	Utg323316_351	Utg857046_264
OG0001991	Utg323152_79	Utg859098_320
OG0001992	Utg323152_61	Utg859098_340
OG0001993	Utg323152_55	Utg859098_344
OG0001993	Utg323152_56	Utg861448_56
OG0001994	Utg323152_54	Utg859098_345
OG0001995	Utg323152_52	Utg859098_347
OG0001996	Utg323152_51	Utg859098_348
OG0001997	Utg323152_50	Utg859098_349
OG0001998	Utg323152_246	Utg859098_169
OG0001999	Utg323152_261	Utg859098_155
OG0002000	Utg323152_302, Utg323152_303	Utg859098_113
OG0002001	Utg323152_323	Utg859098_94
OG0002002	Utg323152_329	Utg859098_88
OG0002004	Utg323392_112	Utg859388_125
OG0002005	Utg323392_121	Utg859388_100
OG0002006	Utg323392_127	Utg859388_94
OG0002007	Utg323152_556	Utg859982_14, Utg859982_13
OG0002008	Utg323152_566	Utg859982_3
OG0002009	Utg323152_477	Utg859982_82
OG0002010	Utg323074_109	Utg857994_127
OG0002011	Utg323392_261	Utg861448_12
OG0002012	Utg323632_353	Utg857992_17
OG0002013	Utg323632_290	Utg866558_27
OG0002014	Utg323632_289	Utg866558_28
OG0002015	Utg323632_213	Utg858432_106
OG0002016	Utg323632_131	Utg858432_82
OG0002017	Utg323632_126	Utg858432_77
OG0002018	Utg323632_125	Utg858432_76
OG0002019	Utg323632_124	Utg858432_75
OG0002020	Utg323632_87	Utg858432_27
OG0002021	Utg323632_73	Utg858432_12
OG0002022	Utg323392_92	Utg859388_142
OG0002023	Utg323152_432	Utg859982_159
OG0002024	Utg323180_194	Utg863716_31
OG0002025	Utg323152_49	Utg859098_350
OG0002026	Utg323262_97	Utg857076_37
OG0002027	Utg323392_41	Utg858498_16
OG0002028	Utg323632_249	Utg858432_140
OG0002034	Utg325220_110	Utg857682_82
OG0002035	Utg323074_196	Utg857994_215, Utg860814_305
OG0002036	Utg323316_199	Utg857046_103
OG0002037	Utg323180_664	Utg860814_256
OG0002039	Utg323140_142	Utg864866_16
OG0002040	Utg323180_681	Utg860814_274
OG0002041	Utg323074_97	Utg857994_114
OG0002043	Utg323152_26, Utg323140_14, Utg323180_235, Utg323262_46, Utg323140_13, Utg323300_162	Utg859098_366
OG0002044	Utg325220_63, Utg323140_269	Utg857682_176
OG0002046	Utg323152_113	Utg859098_287
OG0002047	Utg323152_118	Utg858494_3, Utg858494_2
OG0002048	Utg323152_429	Utg859982_163
OG0002049	Utg323152_430	Utg859982_162
OG0002050	Utg323152_466	Utg859982_117
OG0002051	Utg323152_475	Utg859982_84
OG0002052	Utg323266_15, Utg323160_132, Utg323632_358	Utg865370_9
OG0002053	Utg323180_117	Utg857152_192, Utg858432_22, Utg857152_191, Utg857152_193
OG0002053	Utg323180_119	Utg857152_190
OG0002054	Utg323180_207, Utg323180_206	Utg863716_42
OG0002055	Utg323180_530	Utg860814_124
OG0002056	Utg323180_550	Utg860814_135
OG0002057	Utg323180_585	Utg860814_166
OG0002058	Utg323262_64	Utg857076_68
OG0002059	Utg323262_66	Utg857076_66
OG0002061	Utg323300_143	Utg857300_14
OG0002065	Utg323316_91	Utg859076_21
OG0002067	Utg323392_258	Utg861448_14
OG0002068	Utg323632_203	Utg861744_90
OG0002069	Utg325220_16	Utg857300_62
OG0002106	Utg323316_183	Utg857046_83
OG0002108	Utg323300_454	Utg858494_35
OG0002122	Utg323392_119	Utg859388_101
OG0002135	Utg323180_536	Utg861448_33
OG0002144	Utg323152_82	Utg859098_318
OG0002155	Utg323180_652	Utg860814_244
OG0002156	Utg323180_648	Utg860814_240
OG0002157	Utg323180_639	Utg860814_233
OG0002159	Utg323180_494	Utg860814_81
OG0002160	Utg324810_33	Utg861744_144, Utg861744_143
OG0002161	Utg323180_295	Utg863716_113
OG0002162	Utg323180_275	Utg863716_98
OG0002163	Utg323180_266	Utg863716_89
OG0002164	Utg323180_265	Utg863716_88
OG0002165	Utg323180_261	Utg863716_84
OG0002166	Utg323392_198	Utg859388_29
OG0002167	Utg323160_9	Utg861744_72
OG0002168	Utg323180_29	Utg859750_67
OG0002169	Utg323180_5	Utg859750_25
OG0002170	Utg323140_79	Utg864866_74
OG0002172	Utg323632_263	Utg858432_151
OG0002172	Utg323316_224	Utg857046_129
OG0002173	Utg323316_222	Utg857046_127
OG0002174	Utg323632_262	Utg858432_150
OG0002174	Utg323316_219	Utg857046_124
OG0002175	Utg323140_141	Utg864866_17
OG0002177	Utg323140_205	Utg859432_62
OG0002183	Utg323180_526	Utg860814_119
OG0002187	Utg323180_131	Utg857152_201
OG0002188	Utg323180_211	Utg863716_46
OG0002190	Utg323300_87	Utg863716_39
OG0002193	Utg323160_43	Utg861744_42
OG0002196	Utg324810_65	Utg861744_113
OG0002197	Utg323990_40	Utg860006_162
OG0002198	Utg323152_236	Utg859098_175
OG0002200	Utg323300_120	Utg857300_32
OG0002201	Utg323300_123	Utg857300_29
OG0002204	Utg323180_112	Utg857152_186
OG0002205	Utg323180_546	Utg860814_130
OG0002206	Utg323180_547	Utg860814_131
OG0002207	Utg323180_564	Utg860814_149
OG0002209	Utg323180_12	Utg859750_30
OG0002217	Utg323300_277	Utg857152_5
OG0002218	Utg323180_600	Utg860814_184
OG0002219	Utg323300_326	Utg857152_54
OG0002220	Utg323300_347	Utg857152_71
OG0002221	Utg323300_364	Utg857152_88
OG0002222	Utg323316_315	Utg857046_212
OG0002223	Utg323316_213	Utg857046_117
OG0002223	Utg323316_281	Utg857046_185
OG0002225	Utg323316_240	Utg857046_165
OG0002226	Utg323316_239	Utg857046_164
OG0002227	Utg323316_236	Utg857046_160
OG0002228	Utg323316_128	Utg857046_10
OG0002229	Utg323316_126	Utg857046_8
OG0002230	Utg323316_124	Utg857046_6
OG0002231	Utg323316_121	Utg857046_3
OG0002232	Utg323316_120	Utg857046_2
OG0002233	Utg323316_119	Utg857046_1
OG0002237	Utg323316_66	Utg857490_32
OG0002239	Utg323074_68	Utg857994_53
OG0002241	Utg324548_31	Utg859236_38
OG0002242	Utg324548_33	Utg859236_36
OG0002243	Utg323990_212	Utg859236_24
OG0002244	Utg323074_70	Utg857994_56
OG0002245	Utg323990_160	Utg860006_42
OG0002246	Utg323990_159	Utg860006_43
OG0002247	Utg323990_158	Utg860006_44
OG0002248	Utg323990_145	Utg860006_57
OG0002249	Utg323990_143	Utg860006_59
OG0002250	Utg323990_121	Utg860006_81
OG0002251	Utg323392_184	Utg859388_42
OG0002252	Utg323392_156	Utg859388_62
OG0002253	Utg323392_143	Utg859388_75
OG0002254	Utg323152_512	Utg859982_35
OG0002255	Utg323152_500	Utg859982_47
OG0002256	Utg323152_481	Utg859982_78
OG0002257	Utg323262_140, Utg323262_138	Utg859236_107
OG0002258	Utg323074_38	Utg857994_29
OG0002259	Utg323152_441	Utg859982_146
OG0002261	Utg323152_195	Utg859098_219
OG0002262	Utg323392_260	Utg861448_13
OG0002263	Utg323316_350	Utg857046_263
OG0002264	Utg323632_222	Utg858432_114
OG0002265	Utg323152_158	Utg859098_257
OG0002266	Utg323990_94	Utg860006_120
OG0002267	Utg323990_93	Utg860006_121
OG0002268	Utg323152_289	Utg859098_127
OG0002270	Utg323152_298	Utg859098_118
OG0002271	Utg323152_339	Utg859098_78
OG0002272	Utg323152_340	Utg859098_77
OG0002274	Utg323392_52	Utg859388_181
OG0002275	Utg323392_69	Utg859388_164
OG0002276	Utg323392_89	Utg859388_145
OG0002277	Utg323392_109	Utg859388_127
OG0002278	Utg323392_122	Utg859388_99
OG0002279	Utg323392_124	Utg859388_97
OG0002280	Utg323632_285	Utg866558_34
OG0002283	Utg323632_258	Utg858432_146
OG0002284	Utg323632_230	Utg858432_123
OG0002285	Utg323632_136	Utg858432_89
OG0002286	Utg323632_130	Utg858432_80
OG0002287	Utg323632_100	Utg858432_40
OG0002288	Utg323632_70	Utg858432_9
OG0002289	Utg323632_67	Utg858432_6
OG0002290	Utg323632_50	Utg862138_38
OG0002291	Utg323632_39	Utg862138_28
OG0002292	Utg323632_11	Utg862138_3
OG0002294	Utg323152_99	Utg857046_143
OG0002295	Utg323180_248, Utg323152_58	Utg859098_342
OG0002297	Utg323160_76	Utg861744_23
OG0002302	Utg323152_122	Utg857682_19
OG0002304	Utg323990_205	Utg859236_5, Utg859098_32
OG0002305	Utg323074_19, Utg323152_604	Utg862138_46
OG0002306	Utg323074_72	Utg857994_58
OG0002306	Utg323074_71	Utg857994_57
OG0002307	Utg323074_79	Utg857994_64
OG0002308	Utg323074_87	Utg857994_100
OG0002309	Utg323140_155	Utg864866_8
OG0002310	Utg323140_212	Utg859432_76
OG0002312	Utg323152_428	Utg859982_164
OG0002313	Utg323160_107, Utg323152_473	Utg859982_86
OG0002316	Utg325220_82, Utg323152_598, Utg323392_73	Utg859432_1
OG0002317	Utg323160_26	Utg861744_57
OG0002318	Utg323180_15	Utg859750_53
OG0002319	Utg323180_19	Utg859750_56
OG0002320	Utg323180_22	Utg859750_60
OG0002321	Utg323180_72	Utg857152_161
OG0002322	Utg323180_89	Utg859750_37
OG0002324	Utg323180_205	Utg863716_41
OG0002325	Utg323180_271	Utg863716_94
OG0002328	Utg323180_411	Utg859098_397
OG0002329	Utg323180_448	Utg860814_29
OG0002330	Utg323180_682	Utg860814_275
OG0002331	Utg323316_88	Utg860814_333
OG0002331	Utg323180_716, Utg323632_9, Utg323632_366	Utg857992_6
OG0002332	Utg323300_453	Utg859982_70
OG0002332	Utg323448_125, Utg323262_5	Utg859098_432
OG0002334	Utg323262_182, Utg323262_185	Utg859236_78
OG0002335	Utg323300_154	Utg859098_294
OG0002339	Utg323300_286	Utg857152_15
OG0002340	Utg323300_409	Utg857152_133
OG0002341	Utg325220_72, Utg323300_461	Utg857994_221
OG0002341	Utg323392_234	Utg859098_396
OG0002342	Utg323316_50	Utg857994_3
OG0002343	Utg323316_92	Utg859076_22
OG0002345	Utg323392_10	Utg859098_423
OG0002346	Utg323392_12	Utg859098_425
OG0002347	Utg323392_15	Utg859098_430
OG0002348	Utg323632_44	Utg862138_33
OG0002349	Utg323632_62	Utg858432_1, Utg862138_56
OG0002350	Utg323632_253, Utg323632_256, Utg323632_255	Utg858432_144
OG0002351	Utg323990_195	Utg859236_2, Utg860006_6, Utg859388_120, Utg859236_1
OG0002443	Utg323266_67	Utg857682_18
OG0002481	Utg323140_77	Utg864866_76
OG0002482	Utg323180_482	Utg860814_68
OG0002488	Utg323074_182	Utg857994_197
OG0002491	Utg323140_116	Utg864866_43
OG0002496	Utg323180_679	Utg860814_272
OG0002498	Utg323180_643	Utg863716_10, Utg860814_237
OG0002499	Utg323180_641	Utg860814_235
OG0002500	Utg323180_290	Utg863716_107
OG0002501	Utg323266_92	Utg857682_38
OG0002502	Utg323266_54	Utg857682_15
OG0002503	Utg323152_514	Utg859982_33
OG0002503	Utg323140_156	Utg864866_7
OG0002504	Utg323180_34	Utg859750_72
OG0002505	Utg323180_4	Utg859750_23
OG0002507	Utg323074_184	Utg857994_199
OG0002514	Utg325220_90	Utg857682_93
OG0002515	Utg325220_92	Utg857682_91
OG0002516	Utg325220_111	Utg857682_81
OG0002517	Utg323266_97	Utg857682_42
OG0002518	Utg323632_359	Utg857992_16
OG0002522	Utg323160_126, Utg323266_7	Utg865370_2
OG0002528	Utg323180_630	Utg860814_221
OG0002529	Utg323152_256	Utg859098_159
OG0002532	Utg324810_36	Utg861744_140
OG0002534	Utg323180_191	Utg863716_19
OG0002539	Utg324810_10, Utg323140_57	Utg864866_96
OG0002542	Utg323262_202	Utg859432_58
OG0002543	Utg323448_109	Utg857992_2
OG0002544	Utg323180_476	Utg860814_61
OG0002545	Utg323300_271, Utg323266_25	Utg865370_19
OG0002547	Utg323300_306, Utg323300_235	Utg857152_34
OG0002548	Utg323300_292	Utg857152_19
OG0002549	Utg323300_308	Utg857152_36
OG0002550	Utg323300_322	Utg857152_51
OG0002551	Utg323300_323	Utg857152_52
OG0002552	Utg323300_332	Utg857152_60
OG0002554	Utg323300_376	Utg857152_99
OG0002556	Utg323316_310	Utg857046_207
OG0002557	Utg323316_280	Utg857046_184
OG0002559	Utg323316_182	Utg857046_82
OG0002560	Utg323266_91	Utg857682_36
OG0002563	Utg323448_23	Utg857490_25
OG0002564	Utg323140_214	Utg859432_80
OG0002565	Utg323152_31	Utg859236_108
OG0002567	Utg323392_228	Utg859388_9
OG0002570	Utg323632_272	Utg866558_47
OG0002573	Utg323990_166	Utg860006_37
OG0002574	Utg323990_165	Utg860006_38
OG0002575	Utg323990_164	Utg860006_39
OG0002577	Utg323990_60	Utg860006_153
OG0002578	Utg323990_41	Utg860006_160
OG0002579	Utg323074_185	Utg857994_200
OG0002582	Utg323392_217	Utg859388_20
OG0002583	Utg323262_139	Utg859236_106
OG0002585	Utg323152_423	Utg859982_171
OG0002586	Utg323152_410	Utg859982_183
OG0002589	Utg323152_206	Utg859098_207
OG0002590	Utg323316_352	Utg857046_265
OG0002591	Utg323990_99	Utg860006_105
OG0002592	Utg323990_101	Utg860006_103
OG0002593	Utg323990_102	Utg860006_102
OG0002594	Utg323152_84	Utg859098_316
OG0002595	Utg323152_65	Utg859098_335
OG0002596	Utg323152_275	Utg859098_140
OG0002597	Utg323300_145	Utg857994_97
OG0002598	Utg323152_297	Utg859098_119
OG0002599	Utg323152_312	Utg859098_104
OG0002600	Utg323152_332	Utg859098_85
OG0002601	Utg323152_341	Utg859098_76
OG0002602	Utg323152_346	Utg859098_63
OG0002603	Utg323392_21	Utg858498_6
OG0002604	Utg323392_45	Utg859982_104, Utg858498_20
OG0002605	Utg323392_82	Utg859388_153
OG0002606	Utg323392_83	Utg859388_152
OG0002607	Utg323392_108	Utg859388_128
OG0002608	Utg323392_132	Utg859388_89
OG0002609	Utg323152_480	Utg859982_79
OG0002610	Utg323074_112	Utg857994_130
OG0002615	Utg323632_352	Utg857992_18
OG0002616	Utg323262_91	Utg857076_44
OG0002617	Utg323262_92	Utg857076_43
OG0002618	Utg323632_287	Utg866558_32
OG0002619	Utg323632_241	Utg858432_133
OG0002620	Utg323632_123	Utg858432_74
OG0002621	Utg323632_114	Utg858432_55
OG0002624	Utg323140_136	Utg864866_24
OG0002626	Utg323180_625	Utg860814_216
OG0002628	Utg323140_125	Utg864866_39
OG0002629	Utg323316_344	Utg857046_257
OG0002630	Utg323392_196	Utg859388_31
OG0002631	Utg323266_52	Utg857682_13
OG0002632	Utg323266_6, Utg323160_125	Utg865370_1
OG0002633	Utg323300_352	Utg857152_78
OG0002634	Utg323448_89	Utg858494_102
OG0002637	Utg323316_305	Utg857046_202
OG0002638	Utg323300_270, Utg323266_26	Utg865370_20
OG0002639	Utg323316_138	Utg857046_25
OG0002640	Utg323392_54	Utg859388_179
OG0002642	Utg323152_351, Utg323074_77	Utg857994_62
OG0002644	Utg323152_532	Utg857046_246
OG0002644	Utg323074_103	Utg860814_249
OG0002646	Utg323140_5	Utg859750_19
OG0002648	Utg323152_86	Utg859098_313
OG0002649	Utg323152_91	Utg859098_308
OG0002650	Utg323152_93	Utg859098_306
OG0002652	Utg323152_127	Utg859098_285
OG0002653	Utg323152_180	Utg859098_234
OG0002654	Utg323152_210	Utg859098_203
OG0002655	Utg323152_455	Utg859098_410
OG0002656	Utg323152_467	Utg859982_116
OG0002658	Utg323152_533	Utg857046_245
OG0002659	Utg323152_546	Utg859982_21
OG0002659	Utg323152_547	Utg859982_1
OG0002661	Utg323266_16, Utg323160_133	Utg865370_10
OG0002662	Utg323180_59	Utg857152_156, Utg857152_157
OG0002663	Utg323180_82	Utg857152_171
OG0002664	Utg323180_85	Utg859750_39
OG0002665	Utg323180_87	Utg859750_41
OG0002666	Utg323180_88	Utg859750_40
OG0002667	Utg323300_420	Utg857152_137
OG0002667	Utg323180_221	Utg857682_34
OG0002669	Utg323180_249	Utg863716_70
OG0002672	Utg323180_432	Utg860814_11
OG0002672	Utg323180_433	Utg860814_8, Utg860814_12
OG0002673	Utg323316_151	Utg857046_38
OG0002673	Utg323316_152, Utg323180_538	Utg857046_53
OG0002674	Utg323180_607	Utg860814_193
OG0002675	Utg323180_645	Utg860814_239
OG0002676	Utg323262_1, Utg323448_121	Utg859236_74
OG0002677	Utg323262_119	Utg857076_13
OG0002679	Utg325220_119	Utg857682_73
OG0002683	Utg323300_395	Utg857152_118
OG0002687	Utg323316_202	Utg857046_106
OG0002688	Utg323392_4	Utg859076_66
OG0002690	Utg323392_254	Utg861448_19, Utg857682_140, Utg857994_118, Utg857994_117
OG0002691	Utg323448_106	Utg858494_84
OG0002693	Utg323632_86	Utg857682_134, Utg858432_26
OG0002694	Utg323632_199	Utg861448_45
OG0002694	Utg323632_200	Utg861448_46, Utg857152_235
OG0002695	Utg323632_312	Utg866558_3
OG0002696	Utg323632_313	Utg866558_2
OG0002697	Utg323632_314	Utg866558_1
OG0002701	Utg323990_68	Utg860006_145
OG0002702	Utg323990_95	Utg860006_119
OG0002703	Utg323990_141	Utg860006_61
OG0002704	Utg323990_190	Utg860006_21
OG0002705	Utg323990_230	Utg858494_28
OG0002836	Utg323632_30	Utg862138_21
OG0002858	Utg323266_105, Utg323180_415	Utg859098_427
OG0002874	Utg323074_189	Utg857994_204
OG0002883	Utg323316_320	Utg857046_217
OG0002905	Utg323180_670	Utg860814_265
OG0002910	Utg323180_469	Utg860814_53
OG0002911	Utg323392_190	Utg859388_37
OG0002915	Utg323180_228	Utg863716_53
OG0002917	Utg323140_47	Utg859750_47, Utg864866_107
OG0002918	Utg323180_135	Utg857152_205
OG0002921	Utg323140_7	Utg859750_17
OG0002926	Utg323262_122	Utg857076_5
OG0002927	Utg323140_148	Utg861744_1, Utg864866_13
OG0002928	Utg323140_150	Utg864866_11
OG0002929	Utg323140_202	Utg859432_59
OG0002930	Utg323140_203	Utg859432_60
OG0002931	Utg323074_124	Utg857994_142
OG0002935	Utg323300_44, Utg325220_108	Utg857682_84
OG0002936	Utg325220_112	Utg857682_80
OG0002939	Utg323392_68	Utg859388_165
OG0002940	Utg323266_12, Utg323160_131	Utg865370_7
OG0002944	Utg323140_24, Utg323160_88	Utg861448_38
OG0002947	Utg324810_74	Utg861744_105
OG0002950	Utg323140_107	Utg864866_47
OG0002951	Utg323180_247	Utg863716_68
OG0002958	Utg323392_58	Utg859388_175
OG0002959	Utg323316_282	Utg857046_186
OG0002960	Utg323316_233	Utg857046_138
OG0002963	Utg323300_435	Utg857152_151
OG0002968	Utg323990_119	Utg860006_84
OG0002969	Utg323140_98	Utg864866_57
OG0002974	Utg323990_171	Utg860006_32
OG0002975	Utg323990_170	Utg860006_33
OG0002976	Utg323990_130	Utg860006_73
OG0002977	Utg323990_70	Utg860006_143
OG0002983	Utg323392_218	Utg859388_19
OG0002984	Utg323392_200	Utg859388_27
OG0002985	Utg323140_44	Utg864866_111
OG0002986	Utg323180_157	Utg857152_216
OG0002987	Utg323152_419	Utg859982_175
OG0002991	Utg323152_242	Utg859098_174
OG0002994	Utg323990_97	Utg860006_107
OG0002995	Utg323990_98	Utg860006_106
OG0002996	Utg323990_100	Utg860006_104
OG0002997	Utg323990_103	Utg860006_101
OG0002999	Utg323152_266	Utg859098_149
OG0003000	Utg323152_271	Utg859098_144
OG0003001	Utg323152_371	Utg859098_64
OG0003004	Utg323392_128	Utg859388_93
OG0003005	Utg323152_552	Utg859982_17
OG0003008	Utg323180_583	Utg860814_164
OG0003009	Utg323632_349	Utg857992_21
OG0003010	Utg323180_638	Utg860814_232
OG0003011	Utg323632_233	Utg858432_126
OG0003012	Utg323632_221	Utg858432_113
OG0003013	Utg323632_138	Utg858432_91
OG0003015	Utg323632_63	Utg858432_3, Utg862138_57
OG0003016	Utg323392_211	Utg857046_273
OG0003017	Utg323392_90	Utg859388_144
OG0003018	Utg323632_280	Utg866558_39
OG0003019	Utg323262_133	Utg861744_75
OG0003023	Utg323990_92	Utg860006_122
OG0003025	Utg323152_285	Utg859098_131
OG0003030	Utg323990_11	Utg859098_31
OG0003030	Utg323074_74	Utg857994_60
OG0003031	Utg323074_123	Utg857994_141
OG0003032	Utg323074_165	Utg857994_180, Utg857994_176
OG0003033	Utg323632_321	Utg857992_37
OG0003033	Utg323074_172	Utg857994_188
OG0003034	Utg323074_175	Utg859236_9, Utg857994_190
OG0003035	Utg323074_186	Utg857994_202, Utg857994_201
OG0003037	Utg323074_195	Utg857994_211, Utg857994_210
OG0003038	Utg323074_199, Utg323152_470	Utg859982_89
OG0003040	Utg323140_51	Utg864866_103
OG0003041	Utg323140_53	Utg864866_100
OG0003042	Utg323140_54	Utg864866_99
OG0003043	Utg323140_56	Utg864866_97
OG0003045	Utg325220_66, Utg323140_272	Utg857682_173
OG0003052	Utg323152_89	Utg859098_310
OG0003053	Utg323152_92	Utg859098_307
OG0003054	Utg323152_100	Utg861744_74
OG0003058	Utg323152_456	Utg859982_129
OG0003058	Utg323180_658	Utg860814_247
OG0003060	Utg323152_534	Utg857046_244
OG0003061	Utg323152_548	Utg859982_20
OG0003064	Utg323152_605	Utg861448_24
OG0003066	Utg323632_64	Utg865370_42
OG0003066	Utg323180_56	Utg857046_281
OG0003067	Utg323180_73	Utg857152_162
OG0003070	Utg323180_116, Utg323180_118	Utg857152_189
OG0003072	Utg323632_4, Utg323180_174	Utg857992_8, Utg857992_7
OG0003075	Utg323180_395	Utg857152_248
OG0003077	Utg323180_459	Utg863716_128
OG0003078	Utg323180_497	Utg860814_83
OG0003080	Utg323180_542	Utg860814_127
OG0003081	Utg323180_551	Utg860814_136
OG0003082	Utg323180_552	Utg860814_137
OG0003083	Utg323180_559	Utg860814_144
OG0003087	Utg323262_205	Utg859098_405
OG0003088	Utg323262_210	Utg859236_72
OG0003089	Utg323266_69	Utg857682_22
OG0003091	Utg323266_117, Utg325220_121	Utg857682_71
OG0003092	Utg323300_22	Utg858494_1, Utg858432_166
OG0003099	Utg323300_428	Utg857152_145
OG0003100	Utg323300_450	Utg859432_5
OG0003106	Utg323316_149	Utg857046_35
OG0003107	Utg323316_154	Utg857046_41
OG0003109	Utg323316_201	Utg857046_105
OG0003110	Utg323316_205	Utg857046_109
OG0003111	Utg323316_208	Utg857046_112
OG0003112	Utg323316_244	Utg865370_39
OG0003113	Utg323316_245	Utg860814_301, Utg857046_169
OG0003114	Utg323316_260	Utg857994_235
OG0003115	Utg323392_61	Utg859388_172
OG0003116	Utg323392_62	Utg859388_171
OG0003117	Utg323392_63	Utg859388_170
OG0003118	Utg323392_116	Utg859388_103, Utg859388_104
OG0003121	Utg323448_105	Utg858494_85
OG0003123	Utg323632_234	Utg858432_127
OG0003124	Utg323632_308	Utg866558_7
OG0003125	Utg323632_309	Utg866558_6
OG0003126	Utg323632_310	Utg866558_5
OG0003127	Utg323632_311	Utg866558_4
OG0003128	Utg323632_320	Utg857992_38
OG0003130	Utg323990_59	Utg860006_154
OG0003131	Utg323990_91	Utg860006_123
OG0003132	Utg324548_19	Utg859236_50
OG0003133	Utg324810_7	Utg857994_87
OG0003134	Utg324810_55	Utg861744_124
OG0003465	Utg323180_683	Utg860814_276
OG0003466	Utg323180_676	Utg860814_270
OG0003472	Utg323180_480	Utg860814_66
OG0003473	Utg323180_477	Utg860814_63
OG0003474	Utg323180_471	Utg860814_55
OG0003475	Utg323180_470	Utg860814_54
OG0003476	Utg323180_468	Utg860814_52
OG0003477	Utg323180_467	Utg860814_51
OG0003478	Utg323180_466	Utg860814_50
OG0003479	Utg323180_465	Utg860814_49
OG0003480	Utg323180_442	Utg860814_22
OG0003481	Utg323180_441	Utg860814_21
OG0003483	Utg323152_452	Utg859982_131
OG0003484	Utg323180_293	Utg863716_110
OG0003485	Utg323180_270	Utg863716_93
OG0003486	Utg323180_269	Utg863716_92
OG0003489	Utg323180_196	Utg863716_33
OG0003493	Utg323180_168	Utg857152_230
OG0003494	Utg323180_48	Utg859750_89
OG0003497	Utg323180_27	Utg859750_65
OG0003499	Utg323140_60	Utg864866_93
OG0003500	Utg323140_67	Utg864866_86
OG0003501	Utg323140_72	Utg864866_82
OG0003502	Utg323140_92	Utg864866_64
OG0003503	Utg323266_101	Utg857682_48
OG0003505	Utg323316_223	Utg857046_128
OG0003506	Utg323316_221	Utg857046_126
OG0003511	Utg323300_396	Utg857152_119
OG0003512	Utg323140_149	Utg864866_12
OG0003515	Utg323140_76	Utg864866_77
OG0003516	Utg323316_123	Utg857046_5
OG0003518	Utg325220_93	Utg857682_90
OG0003519	Utg323266_102	Utg857682_50
OG0003520	Utg323152_520	Utg859982_30
OG0003521	Utg323300_250	Utg861448_8
OG0003524	Utg323266_13	Utg865370_8
OG0003530	Utg323300_241	Utg857046_276
OG0003531	Utg323180_18	Utg859750_55
OG0003534	Utg324810_64	Utg861744_114
OG0003535	Utg323140_159	Utg864866_3
