HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N10.HOG0002818	OG0002352	n0			Utg325220_71, Utg323990_232									
N10.HOG0002819	OG0002353	n0			Utg325220_67									
N10.HOG0002820	OG0002354	n0			Utg325220_95									
N10.HOG0002821	OG0002355	n0				Utg857152_146, Utg857046_92								
N10.HOG0002822	OG0002356	n0				Utg857046_267, Utg861448_36, Utg858494_14, Utg858494_21, Utg857152_257, Utg859098_400								
N10.HOG0002823	OG0002357	n0				Utg857152_239								
N10.HOG0002824	OG0002358	n0				Utg857682_60								
N10.HOG0002825	OG0002359	n0				Utg857994_94								
N10.HOG0002826	OG0002360	n0				Utg857994_95								
N10.HOG0002827	OG0002361	n0				Utg860006_178, Utg859982_2, Utg860006_177, Utg857994_237								
N10.HOG0002828	OG0002362	n0				Utg858432_155								
N10.HOG0002829	OG0002363	n0				Utg859098_412								
N10.HOG0002830	OG0002364	n0				Utg859750_42								
N10.HOG0002831	OG0002365	n0				Utg859982_59								
N10.HOG0002832	OG0002366	n0				Utg859982_208								
N10.HOG0002833	OG0002367	n0				Utg860814_312								
N10.HOG0002834	OG0002368	n0				Utg862138_49								
N10.HOG0002835	OG0002438	n0			Utg323180_362, Utg323262_136									
N10.HOG0002836	OG0002443	n0			Utg323266_67	Utg857682_18								
N10.HOG0002837	OG0002458	n0			Utg323180_570									
N10.HOG0002838	OG0002470	n0				Utg859098_434								
N10.HOG0002839	OG0002481	n0			Utg323140_77	Utg864866_76								
N10.HOG0002840	OG0002482	n0			Utg323180_482	Utg860814_68								
N10.HOG0002841	OG0002488	n0			Utg323074_182	Utg857994_197								
N10.HOG0002842	OG0002491	n0			Utg323140_116	Utg864866_43								
N10.HOG0002843	OG0002493	n0			Utg323180_373									
N10.HOG0002844	OG0002494	n2			Utg323300_62									
N10.HOG0002845	OG0002494	n3			Utg325220_17									
N10.HOG0002846	OG0002496	n0			Utg323180_679	Utg860814_272								
N10.HOG0002847	OG0002497	n0			Utg323180_647									
N10.HOG0002848	OG0002498	n0			Utg323180_643	Utg863716_10, Utg860814_237								
N10.HOG0002849	OG0002499	n0			Utg323180_641	Utg860814_235								
N10.HOG0002850	OG0002500	n0			Utg323180_290	Utg863716_107								
N10.HOG0002851	OG0002501	n0			Utg323266_92	Utg857682_38								
N10.HOG0002852	OG0002502	n0			Utg323266_54	Utg857682_15								
N10.HOG0002853	OG0002503	n2			Utg323152_514	Utg859982_33								
N10.HOG0002854	OG0002503	n3			Utg323140_156	Utg864866_7								
N10.HOG0002855	OG0002504	n0			Utg323180_34	Utg859750_72								
N10.HOG0002856	OG0002505	n0			Utg323180_4	Utg859750_23								
N10.HOG0002857	OG0002507	n0			Utg323074_184	Utg857994_199								
N10.HOG0002858	OG0002509	n0			Utg323262_50									
N10.HOG0002859	OG0002510	n0			Utg323180_401									
N10.HOG0002860	OG0002511	n0			Utg323180_403									
N10.HOG0002861	OG0002514	n0			Utg325220_90	Utg857682_93								
N10.HOG0002862	OG0002515	n0			Utg325220_92	Utg857682_91								
N10.HOG0002863	OG0002516	n0			Utg325220_111	Utg857682_81								
N10.HOG0002864	OG0002517	n0			Utg323266_97	Utg857682_42								
N10.HOG0002865	OG0002518	n0			Utg323632_359	Utg857992_16								
N10.HOG0002866	OG0002519	n0			Utg323300_252									
N10.HOG0002867	OG0002521	n0			Utg323392_206									
N10.HOG0002868	OG0002522	n0			Utg323160_126, Utg323266_7	Utg865370_2								
N10.HOG0002869	OG0002523	n0			Utg323300_128, Utg323140_204									
N10.HOG0002870	OG0002524	n0			Utg323262_55									
N10.HOG0002871	OG0002525	n0			Utg323152_489									
N10.HOG0002872	OG0002526	n0			Utg323152_488									
N10.HOG0002873	OG0002527	n0			Utg323140_27									
N10.HOG0002874	OG0002528	n0			Utg323180_630	Utg860814_221								
N10.HOG0002875	OG0002529	n1			Utg323152_256	Utg859098_159								
N10.HOG0002876	OG0002529	n3			Utg323392_213									
N10.HOG0002877	OG0002530	n0			Utg324810_18									
N10.HOG0002878	OG0002531	n0			Utg324810_21									
N10.HOG0002879	OG0002532	n0			Utg324810_36	Utg861744_140								
N10.HOG0002880	OG0002533	n0			Utg324810_11									
N10.HOG0002881	OG0002534	n0			Utg323180_191	Utg863716_19								
N10.HOG0002882	OG0002538	n0				Utg859076_18								
N10.HOG0002883	OG0002539	n0			Utg324810_10, Utg323140_57	Utg864866_96								
N10.HOG0002884	OG0002541	n0			Utg323152_120									
N10.HOG0002885	OG0002542	n0			Utg323262_202	Utg859432_58								
N10.HOG0002886	OG0002543	n0			Utg323448_109	Utg857992_2								
N10.HOG0002887	OG0002544	n0			Utg323180_476	Utg860814_61								
N10.HOG0002888	OG0002545	n0			Utg323300_271, Utg323266_25	Utg865370_19								
N10.HOG0002889	OG0002546	n0			Utg323300_232									
N10.HOG0002890	OG0002547	n0			Utg323300_306, Utg323300_235	Utg857152_34								
N10.HOG0002891	OG0002548	n0			Utg323300_292	Utg857152_19								
N10.HOG0002892	OG0002549	n0			Utg323300_308	Utg857152_36								
N10.HOG0002893	OG0002550	n0			Utg323300_322	Utg857152_51								
N10.HOG0002894	OG0002551	n0			Utg323300_323	Utg857152_52								
N10.HOG0002895	OG0002552	n0			Utg323300_332	Utg857152_60								
N10.HOG0002896	OG0002554	n0			Utg323300_376	Utg857152_99								
N10.HOG0002897	OG0002555	n0			Utg323140_237, Utg323140_238									
N10.HOG0002898	OG0002556	n0			Utg323316_310	Utg857046_207								
N10.HOG0002899	OG0002557	n0			Utg323316_280	Utg857046_184								
N10.HOG0002900	OG0002558	n0				Utg857046_182								
N10.HOG0002901	OG0002559	n0			Utg323316_182	Utg857046_82								
N10.HOG0002902	OG0002560	n0			Utg323266_91	Utg857682_36								
N10.HOG0002903	OG0002561	n0			Utg323316_114									
N10.HOG0002904	OG0002562	n0			Utg323316_76									
N10.HOG0002905	OG0002563	n0			Utg323448_23	Utg857490_25								
N10.HOG0002906	OG0002564	n0			Utg323140_214	Utg859432_80								
N10.HOG0002907	OG0002565	n0			Utg323152_31	Utg859236_108								
N10.HOG0002908	OG0002566	n0			Utg323262_200									
N10.HOG0002909	OG0002567	n0			Utg323392_228	Utg859388_9								
N10.HOG0002910	OG0002570	n0			Utg323632_272	Utg866558_47								
N10.HOG0002911	OG0002572	n0				Utg860006_8								
N10.HOG0002912	OG0002573	n0			Utg323990_166	Utg860006_37								
N10.HOG0002913	OG0002574	n0			Utg323990_165	Utg860006_38								
N10.HOG0002914	OG0002575	n0			Utg323990_164	Utg860006_39								
N10.HOG0002915	OG0002576	n0			Utg323180_714									
N10.HOG0002916	OG0002577	n0			Utg323990_60	Utg860006_153								
N10.HOG0002917	OG0002578	n0			Utg323990_41	Utg860006_160								
N10.HOG0002918	OG0002579	n0			Utg323074_185	Utg857994_200								
N10.HOG0002919	OG0002582	n0			Utg323392_217	Utg859388_20								
N10.HOG0002920	OG0002583	n0			Utg323262_139	Utg859236_106								
N10.HOG0002921	OG0002584	n0				Utg859982_153								
N10.HOG0002922	OG0002585	n0			Utg323152_423	Utg859982_171								
N10.HOG0002923	OG0002586	n0			Utg323152_410	Utg859982_183								
N10.HOG0002924	OG0002587	n0			Utg323262_38									
N10.HOG0002925	OG0002588	n0				Utg857682_156, Utg857682_155								
N10.HOG0002926	OG0002589	n0			Utg323152_206	Utg859098_207								
N10.HOG0002927	OG0002590	n0			Utg323316_352	Utg857046_265								
N10.HOG0002928	OG0002591	n0			Utg323990_99	Utg860006_105								
N10.HOG0002929	OG0002592	n0			Utg323990_101	Utg860006_103								
N10.HOG0002930	OG0002593	n0			Utg323990_102	Utg860006_102								
N10.HOG0002931	OG0002594	n0			Utg323152_84	Utg859098_316								
N10.HOG0002932	OG0002595	n0			Utg323152_65	Utg859098_335								
N10.HOG0002933	OG0002596	n1			Utg323152_277									
N10.HOG0002934	OG0002596	n2			Utg323152_275	Utg859098_140								
N10.HOG0002935	OG0002597	n0			Utg323300_145	Utg857994_97								
N10.HOG0002936	OG0002598	n0			Utg323152_297	Utg859098_119								
N10.HOG0002937	OG0002599	n0			Utg323152_312	Utg859098_104								
N10.HOG0002938	OG0002600	n0			Utg323152_332	Utg859098_85								
N10.HOG0002939	OG0002601	n0			Utg323152_341	Utg859098_76								
N10.HOG0002940	OG0002602	n0			Utg323152_346	Utg859098_63								
N10.HOG0002941	OG0002603	n0			Utg323392_21	Utg858498_6								
N10.HOG0002942	OG0002604	n0			Utg323392_45	Utg859982_104, Utg858498_20								
N10.HOG0002943	OG0002605	n0			Utg323392_82	Utg859388_153								
N10.HOG0002944	OG0002606	n0			Utg323392_83	Utg859388_152								
N10.HOG0002945	OG0002607	n0			Utg323392_108	Utg859388_128								
N10.HOG0002946	OG0002608	n0			Utg323392_132	Utg859388_89								
N10.HOG0002947	OG0002609	n0			Utg323152_480	Utg859982_79								
N10.HOG0002948	OG0002610	n0			Utg323074_112	Utg857994_130								
N10.HOG0002949	OG0002611	n0				Utg858494_75								
N10.HOG0002950	OG0002612	n0				Utg858494_76								
N10.HOG0002951	OG0002613	n0				Utg858494_77								
N10.HOG0002952	OG0002614	n0				Utg858494_79								
N10.HOG0002953	OG0002615	n0			Utg323632_352	Utg857992_18								
N10.HOG0002954	OG0002616	n0			Utg323262_91	Utg857076_44								
N10.HOG0002955	OG0002617	n0			Utg323262_92	Utg857076_43								
N10.HOG0002956	OG0002618	n0			Utg323632_287	Utg866558_32								
N10.HOG0002957	OG0002619	n0			Utg323632_241	Utg858432_133								
N10.HOG0002958	OG0002620	n0			Utg323632_123	Utg858432_74								
N10.HOG0002959	OG0002621	n0			Utg323632_114	Utg858432_55								
N10.HOG0002960	OG0002623	n0			Utg323180_139									
N10.HOG0002961	OG0002624	n0			Utg323140_136	Utg864866_24								
N10.HOG0002962	OG0002626	n0			Utg323180_625	Utg860814_216								
N10.HOG0002963	OG0002627	n0			Utg323316_79									
N10.HOG0002964	OG0002628	n0			Utg323140_125	Utg864866_39								
N10.HOG0002965	OG0002629	n0			Utg323316_344	Utg857046_257								
N10.HOG0002966	OG0002630	n0			Utg323392_196	Utg859388_31								
N10.HOG0002967	OG0002631	n0			Utg323266_52	Utg857682_13								
N10.HOG0002968	OG0002632	n0			Utg323266_6, Utg323160_125	Utg865370_1								
N10.HOG0002969	OG0002633	n0			Utg323300_352	Utg857152_78								
N10.HOG0002970	OG0002634	n0			Utg323448_89	Utg858494_102								
N10.HOG0002971	OG0002635	n0				Utg860006_7								
N10.HOG0002972	OG0002636	n0			Utg323180_646									
N10.HOG0002973	OG0002637	n0			Utg323316_305	Utg857046_202								
N10.HOG0002974	OG0002638	n0			Utg323300_270, Utg323266_26	Utg865370_20								
N10.HOG0002975	OG0002639	n0			Utg323316_138	Utg857046_25								
N10.HOG0002976	OG0002640	n0			Utg323392_54	Utg859388_179								
N10.HOG0002977	OG0002642	n0			Utg323152_351, Utg323074_77	Utg857994_62								
N10.HOG0002978	OG0002643	n0			Utg323074_98									
N10.HOG0002979	OG0002644	n2			Utg323152_532	Utg857046_246								
N10.HOG0002980	OG0002644	n3			Utg323074_103	Utg860814_249								
N10.HOG0002981	OG0002645	n0			Utg323074_217									
N10.HOG0002982	OG0002646	n0			Utg323140_5	Utg859750_19								
N10.HOG0002983	OG0002647	n0			Utg323140_197, Utg323180_713									
N10.HOG0002984	OG0002648	n0			Utg323152_86	Utg859098_313								
N10.HOG0002985	OG0002649	n0			Utg323152_91	Utg859098_308								
N10.HOG0002986	OG0002650	n0			Utg323152_93	Utg859098_306								
N10.HOG0002987	OG0002651	n0			Utg323152_115									
N10.HOG0002988	OG0002652	n0			Utg323152_127	Utg859098_285								
N10.HOG0002989	OG0002653	n0			Utg323152_180	Utg859098_234								
N10.HOG0002990	OG0002654	n0			Utg323152_210	Utg859098_203								
N10.HOG0002991	OG0002655	n0			Utg323152_455	Utg859098_410								
N10.HOG0002992	OG0002656	n0			Utg323152_467	Utg859982_116								
N10.HOG0002993	OG0002657	n0			Utg323152_516									
N10.HOG0002994	OG0002658	n0			Utg323152_533	Utg857046_245								
N10.HOG0002995	OG0002659	n2			Utg323152_546	Utg859982_21								
N10.HOG0002996	OG0002659	n3			Utg323152_547	Utg859982_1								
N10.HOG0002997	OG0002660	n0			Utg323160_33, Utg323160_34, Utg323392_29, Utg323180_388, Utg323316_93									
N10.HOG0002998	OG0002661	n0			Utg323266_16, Utg323160_133	Utg865370_10								
N10.HOG0002999	OG0002662	n0			Utg323180_59	Utg857152_156, Utg857152_157								
N10.HOG0003000	OG0002663	n0			Utg323180_82	Utg857152_171								
N10.HOG0003001	OG0002664	n0			Utg323180_85	Utg859750_39								
N10.HOG0003002	OG0002665	n0			Utg323180_87	Utg859750_41								
N10.HOG0003003	OG0002666	n0			Utg323180_88	Utg859750_40								
N10.HOG0003004	OG0002667	n2			Utg323300_420	Utg857152_137								
N10.HOG0003005	OG0002667	n3			Utg323180_221	Utg857682_34								
N10.HOG0003006	OG0002668	n1			Utg323180_237									
N10.HOG0003007	OG0002668	n3			Utg323180_236									
N10.HOG0003008	OG0002669	n0			Utg323180_249	Utg863716_70								
N10.HOG0003009	OG0002670	n0			Utg323180_282									
N10.HOG0003010	OG0002671	n0			Utg323180_333									
N10.HOG0003011	OG0002672	n1			Utg323180_432	Utg860814_11								
N10.HOG0003012	OG0002672	n2			Utg323180_433	Utg860814_8, Utg860814_12								
N10.HOG0003013	OG0002673	n1			Utg323316_151	Utg857046_38								
N10.HOG0003014	OG0002673	n2			Utg323316_152, Utg323180_538	Utg857046_53								
N10.HOG0003015	OG0002674	n0			Utg323180_607	Utg860814_193								
N10.HOG0003016	OG0002675	n0			Utg323180_645	Utg860814_239								
N10.HOG0003017	OG0002676	n0			Utg323262_1, Utg323448_121	Utg859236_74								
N10.HOG0003018	OG0002677	n0			Utg323262_119	Utg857076_13								
N10.HOG0003019	OG0002678	n0			Utg323262_204									
N10.HOG0003020	OG0002679	n1			Utg323266_118									
N10.HOG0003021	OG0002679	n2			Utg325220_119	Utg857682_73								
N10.HOG0003022	OG0002680	n0			Utg323300_34									
N10.HOG0003023	OG0002681	n0			Utg323300_183									
N10.HOG0003024	OG0002682	n0			Utg323300_320									
N10.HOG0003025	OG0002683	n0			Utg323300_395	Utg857152_118								
N10.HOG0003026	OG0002684	n0			Utg325220_36, Utg323316_26									
N10.HOG0003027	OG0002685	n0			Utg323316_40									
N10.HOG0003028	OG0002686	n0			Utg323316_44									
N10.HOG0003029	OG0002687	n0			Utg323316_202	Utg857046_106								
N10.HOG0003030	OG0002688	n0			Utg323392_4	Utg859076_66								
N10.HOG0003031	OG0002689	n0			Utg323392_36									
N10.HOG0003032	OG0002690	n0			Utg323392_254	Utg861448_19, Utg857682_140, Utg857994_118, Utg857994_117								
N10.HOG0003033	OG0002691	n0			Utg323448_106	Utg858494_84								
N10.HOG0003034	OG0002692	n0			Utg323632_365, Utg323632_8									
N10.HOG0003035	OG0002693	n0			Utg323632_86	Utg857682_134, Utg858432_26								
N10.HOG0003036	OG0002694	n1			Utg323632_199	Utg861448_45								
N10.HOG0003037	OG0002694	n2			Utg323632_200	Utg861448_46, Utg857152_235								
N10.HOG0003038	OG0002695	n0			Utg323632_312	Utg866558_3								
N10.HOG0003039	OG0002696	n0			Utg323632_313	Utg866558_2								
N10.HOG0003040	OG0002697	n0			Utg323632_314	Utg866558_1								
N10.HOG0003041	OG0002698	n0			Utg323632_316									
N10.HOG0003042	OG0002699	n0			Utg323990_118, Utg323632_372									
N10.HOG0003043	OG0002700	n0			Utg323990_26									
N10.HOG0003044	OG0002701	n0			Utg323990_68	Utg860006_145								
N10.HOG0003045	OG0002702	n0			Utg323990_95	Utg860006_119								
N10.HOG0003046	OG0002703	n0			Utg323990_141	Utg860006_61								
N10.HOG0003047	OG0002704	n0			Utg323990_190	Utg860006_21								
N10.HOG0003048	OG0002705	n0			Utg323990_230	Utg858494_28								
N10.HOG0003049	OG0002706	n0				Utg857046_15								
N10.HOG0003050	OG0002707	n0				Utg857046_178								
N10.HOG0003051	OG0002708	n0				Utg857152_152								
N10.HOG0003052	OG0002709	n0				Utg857152_245								
N10.HOG0003053	OG0002710	n0				Utg857152_247								
N10.HOG0003054	OG0002711	n0				Utg857682_120								
N10.HOG0003055	OG0002712	n0				Utg857994_110								
N10.HOG0003056	OG0002713	n0				Utg863716_118, Utg858494_5								
N10.HOG0003057	OG0002714	n0				Utg858494_48								
N10.HOG0003058	OG0002715	n0				Utg858494_51								
N10.HOG0003059	OG0002716	n0				Utg859076_64								
N10.HOG0003060	OG0002717	n0				Utg859982_96								
N10.HOG0003061	OG0002718	n0				Utg859982_115								
N10.HOG0003062	OG0002719	n0				Utg859982_209								
N10.HOG0003063	OG0002720	n0				Utg859982_211, Utg859982_210								
N10.HOG0003064	OG0002721	n0				Utg860814_231								
N10.HOG0003065	OG0002722	n0				Utg860814_289								
N10.HOG0003066	OG0002723	n0				Utg861744_7								
N10.HOG0003067	OG0002724	n0				Utg862138_48								
N10.HOG0003068	OG0002725	n0				Utg863716_122								
N10.HOG0003069	OG0002726	n0				Utg864866_28								
N10.HOG0003070	OG0002824	n0			Utg323074_149									
N10.HOG0003071	OG0002836	n0			Utg323632_30	Utg862138_21								
N10.HOG0003072	OG0002841	n0				Utg857682_122								
N10.HOG0003073	OG0002844	n0				Utg859076_10								
N10.HOG0003074	OG0002858	n0			Utg323266_105, Utg323180_415	Utg859098_427								
N10.HOG0003075	OG0002859	n0			Utg324810_99, Utg323160_5									
N10.HOG0003076	OG0002865	n0			Utg323074_148									
N10.HOG0003077	OG0002867	n0				Utg857046_11								
N10.HOG0003078	OG0002874	n0			Utg323074_189	Utg857994_204								
N10.HOG0003079	OG0002880	n0			Utg323140_152									
N10.HOG0003080	OG0002883	n0			Utg323316_320	Utg857046_217								
N10.HOG0003081	OG0002886	n0				Utg859098_56, Utg857682_129								
N10.HOG0003082	OG0002890	n0			Utg323316_269									
N10.HOG0003083	OG0002897	n0				Utg859098_411								
N10.HOG0003084	OG0002900	n0			Utg323180_301, Utg323180_300									
N10.HOG0003085	OG0002905	n0			Utg323180_670	Utg860814_265								
N10.HOG0003086	OG0002906	n0			Utg323180_654									
N10.HOG0003087	OG0002910	n0			Utg323180_469	Utg860814_53								
N10.HOG0003088	OG0002911	n0			Utg323392_190	Utg859388_37								
N10.HOG0003089	OG0002912	n0				Utg859236_126, Utg859236_125								
N10.HOG0003090	OG0002914	n0				Utg859388_35								
N10.HOG0003091	OG0002915	n0			Utg323180_228	Utg863716_53								
N10.HOG0003092	OG0002917	n0			Utg323140_47	Utg859750_47, Utg864866_107								
N10.HOG0003093	OG0002918	n0			Utg323180_135	Utg857152_205								
N10.HOG0003094	OG0002919	n0			Utg323392_176									
N10.HOG0003095	OG0002920	n0				Utg859750_24								
N10.HOG0003096	OG0002921	n0			Utg323140_7	Utg859750_17								
N10.HOG0003097	OG0002922	n0				Utg857682_30								
N10.HOG0003098	OG0002925	n0			Utg323180_402									
N10.HOG0003099	OG0002926	n0			Utg323262_122	Utg857076_5								
N10.HOG0003100	OG0002927	n0			Utg323140_148	Utg861744_1, Utg864866_13								
N10.HOG0003101	OG0002928	n0			Utg323140_150	Utg864866_11								
N10.HOG0003102	OG0002929	n0			Utg323140_202	Utg859432_59								
N10.HOG0003103	OG0002930	n0			Utg323140_203	Utg859432_60								
N10.HOG0003104	OG0002931	n0			Utg323074_124	Utg857994_142								
N10.HOG0003105	OG0002932	n0			Utg323262_130									
N10.HOG0003106	OG0002935	n0			Utg323300_44, Utg325220_108	Utg857682_84								
N10.HOG0003107	OG0002936	n0			Utg325220_112	Utg857682_80								
N10.HOG0003108	OG0002938	n0			Utg323300_254									
N10.HOG0003109	OG0002939	n0			Utg323392_68	Utg859388_165								
N10.HOG0003110	OG0002940	n0			Utg323266_12, Utg323160_131	Utg865370_7								
N10.HOG0003111	OG0002941	n0			Utg323160_124, Utg323266_5									
N10.HOG0003112	OG0002944	n0			Utg323140_24, Utg323160_88	Utg861448_38								
N10.HOG0003113	OG0002946	n0			Utg323160_111									
N10.HOG0003114	OG0002947	n0			Utg324810_74	Utg861744_105								
N10.HOG0003115	OG0002948	n0			Utg323300_217									
N10.HOG0003116	OG0002950	n0			Utg323140_107	Utg864866_47								
N10.HOG0003117	OG0002951	n0			Utg323180_247	Utg863716_68								
N10.HOG0003118	OG0002953	n0			Utg323300_190									
N10.HOG0003119	OG0002954	n0				Utg860814_74								
N10.HOG0003120	OG0002955	n0			Utg323300_224									
N10.HOG0003121	OG0002956	n0			Utg323262_183									
N10.HOG0003122	OG0002958	n0			Utg323392_58	Utg859388_175								
N10.HOG0003123	OG0002959	n0			Utg323316_282	Utg857046_186								
N10.HOG0003124	OG0002960	n0			Utg323316_233	Utg857046_138								
N10.HOG0003125	OG0002962	n0			Utg323316_105									
N10.HOG0003126	OG0002963	n0			Utg323300_435	Utg857152_151								
N10.HOG0003127	OG0002964	n0			Utg323140_225									
N10.HOG0003128	OG0002966	n0			Utg323152_414									
N10.HOG0003129	OG0002967	n0			Utg323152_413									
N10.HOG0003130	OG0002968	n0			Utg323990_119	Utg860006_84								
N10.HOG0003131	OG0002969	n0			Utg323140_98	Utg864866_57								
N10.HOG0003132	OG0002974	n0			Utg323990_171	Utg860006_32								
N10.HOG0003133	OG0002975	n0			Utg323990_170	Utg860006_33								
N10.HOG0003134	OG0002976	n0			Utg323990_130	Utg860006_73								
N10.HOG0003135	OG0002977	n0			Utg323990_70	Utg860006_143								
N10.HOG0003136	OG0002978	n0			Utg324810_12									
N10.HOG0003137	OG0002979	n0			Utg323152_367									
N10.HOG0003138	OG0002982	n0				Utg859098_36								
N10.HOG0003139	OG0002983	n0			Utg323392_218	Utg859388_19								
N10.HOG0003140	OG0002984	n0			Utg323392_200	Utg859388_27								
N10.HOG0003141	OG0002985	n0			Utg323140_44	Utg864866_111								
N10.HOG0003142	OG0002986	n0			Utg323180_157	Utg857152_216								
N10.HOG0003143	OG0002987	n0			Utg323152_419	Utg859982_175								
N10.HOG0003144	OG0002989	n0				Utg857682_154								
N10.HOG0003145	OG0002990	n0				Utg857682_153								
N10.HOG0003146	OG0002991	n0			Utg323152_242	Utg859098_174								
N10.HOG0003147	OG0002994	n0			Utg323990_97	Utg860006_107								
N10.HOG0003148	OG0002995	n0			Utg323990_98	Utg860006_106								
N10.HOG0003149	OG0002996	n0			Utg323990_100	Utg860006_104								
N10.HOG0003150	OG0002997	n0			Utg323990_103	Utg860006_101								
N10.HOG0003151	OG0002999	n0			Utg323152_266	Utg859098_149								
N10.HOG0003152	OG0003000	n0			Utg323152_271	Utg859098_144								
N10.HOG0003153	OG0003001	n0			Utg323152_371	Utg859098_64								
N10.HOG0003154	OG0003003	n0				Utg859432_69								
N10.HOG0003155	OG0003004	n0			Utg323392_128	Utg859388_93								
N10.HOG0003156	OG0003005	n0			Utg323152_552	Utg859982_17								
N10.HOG0003157	OG0003006	n0				Utg858494_78								
N10.HOG0003158	OG0003007	n0				Utg858494_80								
N10.HOG0003159	OG0003008	n0			Utg323180_583	Utg860814_164								
N10.HOG0003160	OG0003009	n0			Utg323632_349	Utg857992_21								
N10.HOG0003161	OG0003010	n0			Utg323180_638	Utg860814_232								
N10.HOG0003162	OG0003011	n0			Utg323632_233	Utg858432_126								
N10.HOG0003163	OG0003012	n0			Utg323632_221	Utg858432_113								
N10.HOG0003164	OG0003013	n0			Utg323632_138	Utg858432_91								
N10.HOG0003165	OG0003015	n0			Utg323632_63	Utg858432_3, Utg862138_57								
N10.HOG0003166	OG0003016	n0			Utg323392_211	Utg857046_273								
N10.HOG0003167	OG0003017	n0			Utg323392_90	Utg859388_144								
N10.HOG0003168	OG0003018	n0			Utg323632_280	Utg866558_39								
N10.HOG0003169	OG0003019	n0			Utg323262_133	Utg861744_75								
N10.HOG0003170	OG0003020	n0			Utg323140_115									
N10.HOG0003171	OG0003022	n0			Utg323316_108									
N10.HOG0003172	OG0003023	n0			Utg323990_92	Utg860006_122								
N10.HOG0003173	OG0003024	n0				Utg857152_240								
N10.HOG0003174	OG0003025	n0			Utg323152_285	Utg859098_131								
N10.HOG0003175	OG0003026	n0			Utg323074_221, Utg323990_1									
N10.HOG0003176	OG0003027	n0			Utg323300_7									
N10.HOG0003177	OG0003029	n0			Utg323180_358, Utg323074_11, Utg323180_378, Utg323152_542									
N10.HOG0003178	OG0003030	n1			Utg323990_11	Utg859098_31								
N10.HOG0003179	OG0003030	n2			Utg323074_74	Utg857994_60								
N10.HOG0003180	OG0003031	n0			Utg323074_123	Utg857994_141								
N10.HOG0003181	OG0003032	n0			Utg323074_165	Utg857994_180, Utg857994_176								
N10.HOG0003182	OG0003033	n1			Utg323632_321	Utg857992_37								
N10.HOG0003183	OG0003033	n2			Utg323074_172	Utg857994_188								
N10.HOG0003184	OG0003034	n0			Utg323074_175	Utg859236_9, Utg857994_190								
N10.HOG0003185	OG0003035	n0			Utg323074_186	Utg857994_202, Utg857994_201								
N10.HOG0003186	OG0003036	n0			Utg323074_187, Utg323316_276									
N10.HOG0003187	OG0003037	n0			Utg323074_195	Utg857994_211, Utg857994_210								
N10.HOG0003188	OG0003038	n0			Utg323074_199, Utg323152_470	Utg859982_89								
N10.HOG0003189	OG0003039	n0			Utg323074_208									
N10.HOG0003190	OG0003040	n0			Utg323140_51	Utg864866_103								
N10.HOG0003191	OG0003041	n0			Utg323140_53	Utg864866_100								
N10.HOG0003192	OG0003042	n0			Utg323140_54	Utg864866_99								
N10.HOG0003193	OG0003043	n0			Utg323140_56	Utg864866_97								
N10.HOG0003194	OG0003044	n0			Utg323140_242									
N10.HOG0003195	OG0003045	n0			Utg325220_66, Utg323140_272	Utg857682_173								
N10.HOG0003196	OG0003046	n0			Utg323448_5, Utg323152_1, Utg323316_13, Utg325220_48									
N10.HOG0003197	OG0003047	n0			Utg323448_6, Utg325220_49, Utg323316_12, Utg323152_2									
N10.HOG0003198	OG0003048	n0			Utg323152_3, Utg325220_50, Utg323448_7, Utg323316_11									
N10.HOG0003199	OG0003049	n0			Utg323152_5, Utg323448_10, Utg325220_52, Utg323316_8									
N10.HOG0003200	OG0003050	n0			Utg323448_11, Utg323316_7, Utg325220_53, Utg323152_6									
N10.HOG0003201	OG0003051	n0			Utg323152_17									
N10.HOG0003202	OG0003052	n0			Utg323152_89	Utg859098_310								
N10.HOG0003203	OG0003053	n0			Utg323152_92	Utg859098_307								
N10.HOG0003204	OG0003054	n0			Utg323152_100	Utg861744_74								
N10.HOG0003205	OG0003055	n0			Utg323152_105									
N10.HOG0003206	OG0003056	n0			Utg323152_114									
N10.HOG0003207	OG0003057	n0			Utg323152_184									
N10.HOG0003208	OG0003058	n1			Utg323152_456	Utg859982_129								
N10.HOG0003209	OG0003058	n2			Utg323180_658	Utg860814_247								
N10.HOG0003210	OG0003059	n0			Utg323152_515									
N10.HOG0003211	OG0003060	n0			Utg323152_534	Utg857046_244								
N10.HOG0003212	OG0003061	n0			Utg323152_548	Utg859982_20								
N10.HOG0003213	OG0003062	n0			Utg323152_578									
N10.HOG0003214	OG0003063	n0			Utg323152_584									
N10.HOG0003215	OG0003064	n0			Utg323152_605	Utg861448_24								
N10.HOG0003216	OG0003065	n0			Utg323392_264, Utg323160_4, Utg323180_321, Utg323632_145									
N10.HOG0003217	OG0003066	n1			Utg323632_64	Utg865370_42								
