HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N6.HOG0003975	OG0003007	n0		WP_015405500.1		Utg858494_80		WP_136810338.1	WP_167495853.1					
N6.HOG0003976	OG0003008	n0		WP_015405507.1	Utg323180_583	Utg860814_164								
N6.HOG0003977	OG0003009	n0		WP_015405534.1	Utg323632_349	Utg857992_21		WP_136806841.1						
N6.HOG0003978	OG0003010	n0		WP_015405548.1	Utg323180_638	Utg860814_232								
N6.HOG0003979	OG0003011	n0		WP_015405615.1	Utg323632_233	Utg858432_126								
N6.HOG0003980	OG0003012	n0		WP_015405625.1	Utg323632_221	Utg858432_113								
N6.HOG0003981	OG0003013	n0		WP_015405653.1	Utg323632_138	Utg858432_91		WP_136805142.1						
N6.HOG0003982	OG0003014	n0		WP_015405723.1										
N6.HOG0003983	OG0003015	n0		WP_015405730.1	Utg323632_63	Utg858432_3, Utg862138_57								
N6.HOG0003984	OG0003016	n0		WP_041916313.1	Utg323392_211	Utg857046_273								
N6.HOG0003985	OG0003017	n0		WP_041916450.1	Utg323392_90	Utg859388_144		WP_136810483.1						
N6.HOG0003986	OG0003018	n0		WP_041916465.1	Utg323632_280	Utg866558_39		WP_136809482.1						
N6.HOG0003987	OG0003019	n0		WP_041916518.1	Utg323262_133	Utg861744_75								
N6.HOG0003988	OG0003020	n0		WP_041916535.1	Utg323140_115			WP_136805975.1						
N6.HOG0003989	OG0003021	n0		WP_041917167.1						WP_162096688.1				
N6.HOG0003990	OG0003022	n0		WP_153304873.1	Utg323316_108			WP_136809680.1	WP_136795562.1					
N6.HOG0003991	OG0003023	n0		WP_153304894.1	Utg323990_92	Utg860006_122								
N6.HOG0003992	OG0003024	n0		WP_167320741.1		Utg857152_240								
N6.HOG0003993	OG0003025	n0		WP_167320760.1	Utg323152_285	Utg859098_131								
N6.HOG0003994	OG0003026	n0		WP_208598463.1	Utg323074_221, Utg323990_1				WP_136799811.1					
N6.HOG0003995	OG0003027	n0		WP_208598489.1	Utg323300_7			WP_136806964.1		WP_011189323.1				
N6.HOG0003996	OG0003028	n0		WP_228130079.1				WP_136805885.1	WP_136797324.1					
N6.HOG0003997	OG0003029	n0			Utg323180_358, Utg323074_11, Utg323180_378, Utg323152_542									
N6.HOG0003998	OG0003030	n0			Utg323990_11, Utg323074_74	Utg859098_31, Utg857994_60								
N6.HOG0003999	OG0003031	n0			Utg323074_123	Utg857994_141			WP_136797762.1	WP_083818995.1				
N6.HOG0004000	OG0003032	n0			Utg323074_165	Utg857994_180, Utg857994_176			WP_136795769.1					
N6.HOG0004001	OG0003033	n0			Utg323632_321, Utg323074_172	Utg857992_37, Utg857994_188								
N6.HOG0004002	OG0003034	n0			Utg323074_175	Utg859236_9, Utg857994_190		WP_136807957.1						
N6.HOG0004003	OG0003035	n0			Utg323074_186	Utg857994_202, Utg857994_201								
N6.HOG0004004	OG0003036	n0			Utg323074_187, Utg323316_276			WP_167506025.1						
N6.HOG0004005	OG0003037	n0			Utg323074_195	Utg857994_211, Utg857994_210								
N6.HOG0004006	OG0003038	n0			Utg323074_199, Utg323152_470	Utg859982_89								
N6.HOG0004007	OG0003039	n0			Utg323074_208									
N6.HOG0004008	OG0003040	n0			Utg323140_51	Utg864866_103								
N6.HOG0004009	OG0003041	n0			Utg323140_53	Utg864866_100		WP_136805557.1	WP_136799635.1					
N6.HOG0004010	OG0003042	n0			Utg323140_54	Utg864866_99		WP_136805556.1	WP_136799634.1					
N6.HOG0004011	OG0003043	n0			Utg323140_56	Utg864866_97		WP_136805554.1	WP_217907691.1					
N6.HOG0004012	OG0003044	n0			Utg323140_242			WP_136809477.1	WP_136795702.1					
N6.HOG0004013	OG0003045	n0			Utg325220_66, Utg323140_272	Utg857682_173		WP_136809260.1						
N6.HOG0004014	OG0003046	n0			Utg323448_5, Utg323152_1, Utg323316_13, Utg325220_48									
N6.HOG0004015	OG0003047	n0			Utg323448_6, Utg325220_49, Utg323316_12, Utg323152_2									
N6.HOG0004016	OG0003048	n0			Utg323152_3, Utg325220_50, Utg323448_7, Utg323316_11									
N6.HOG0004017	OG0003049	n0			Utg323152_5, Utg323448_10, Utg325220_52, Utg323316_8									
N6.HOG0004018	OG0003050	n0			Utg323448_11, Utg323316_7, Utg325220_53, Utg323152_6									
N6.HOG0004019	OG0003051	n0			Utg323152_17			WP_136808789.1	WP_136799334.1	WP_011189571.1				
N6.HOG0004020	OG0003052	n0			Utg323152_89	Utg859098_310		WP_136808160.1	WP_136795329.1					
N6.HOG0004021	OG0003053	n0			Utg323152_92	Utg859098_307		WP_136805741.1	WP_136798195.1					
N6.HOG0004022	OG0003054	n0			Utg323152_100	Utg861744_74		WP_136809780.1		WP_011188500.1				
N6.HOG0004023	OG0003055	n0			Utg323152_105			WP_136806546.1	WP_136799381.1					
N6.HOG0004024	OG0003056	n0			Utg323152_114					WP_041277855.1				
N6.HOG0004025	OG0003057	n0			Utg323152_184				WP_136796744.1	WP_083818981.1				
N6.HOG0004026	OG0003058	n0			Utg323152_456, Utg323180_658	Utg859982_129, Utg860814_247								
N6.HOG0004027	OG0003059	n0			Utg323152_515			WP_217909547.1	WP_136795586.1					
N6.HOG0004028	OG0003060	n0			Utg323152_534	Utg857046_244		WP_136810773.1, WP_136808179.1						
N6.HOG0004029	OG0003061	n0			Utg323152_548	Utg859982_20		WP_228723342.1						
N6.HOG0004030	OG0003062	n0			Utg323152_578			WP_136805713.1	WP_136796451.1	WP_011188775.1				
N6.HOG0004031	OG0003063	n0			Utg323152_584			WP_136805708.1	WP_136796447.1	WP_011188781.1				
N6.HOG0004032	OG0003064	n0			Utg323152_605	Utg861448_24		WP_136807254.1						
N6.HOG0004033	OG0003065	n0			Utg323392_264, Utg323160_4, Utg323180_321, Utg323632_145									
N6.HOG0004034	OG0003066	n0			Utg323632_64, Utg323180_56	Utg865370_42, Utg857046_281								
N6.HOG0004035	OG0003067	n0			Utg323180_73	Utg857152_162		WP_136805788.1	WP_136799894.1					
N6.HOG0004036	OG0003068	n0			Utg323180_84									
N6.HOG0004037	OG0003069	n1			Utg323180_90									
N6.HOG0004038	OG0003069	n2			Utg323266_61									
N6.HOG0004039	OG0003070	n0			Utg323180_116, Utg323180_118	Utg857152_189		WP_136808907.1						
N6.HOG0004040	OG0003071	n0			Utg323180_169									
N6.HOG0004041	OG0003072	n0			Utg323632_4, Utg323180_174	Utg857992_8, Utg857992_7								
N6.HOG0004042	OG0003073	n0			Utg323180_329					WP_011189695.1, WP_265588562.1, WP_228130146.1				
N6.HOG0004043	OG0003074	n0			Utg323180_363			WP_136809567.1		WP_011187813.1				
N6.HOG0004044	OG0003075	n0			Utg323180_395	Utg857152_248		WP_136806031.1	WP_167495714.1					
N6.HOG0004045	OG0003076	n0			Utg323180_398			WP_136806040.1	WP_136797516.1					
N6.HOG0004046	OG0003077	n0			Utg323180_459	Utg863716_128		WP_136806766.1	WP_136796418.1					
N6.HOG0004047	OG0003078	n0			Utg323180_497	Utg860814_83			WP_136799018.1					
N6.HOG0004048	OG0003079	n0			Utg323180_532, Utg323180_534, Utg324548_41, Utg325220_81									
N6.HOG0004049	OG0003080	n0			Utg323180_542	Utg860814_127		WP_136810125.1						
N6.HOG0004050	OG0003081	n0			Utg323180_551	Utg860814_136		WP_136805934.1	WP_136798967.1					
N6.HOG0004051	OG0003082	n0			Utg323180_552	Utg860814_137		WP_136805935.1	WP_136798966.1					
N6.HOG0004052	OG0003083	n0			Utg323180_559	Utg860814_144		WP_136808100.1	WP_136795274.1					
N6.HOG0004053	OG0003084	n0			Utg323316_87, Utg323632_367, Utg323180_717, Utg323632_10									
N6.HOG0004054	OG0003085	n0			Utg323262_29, Utg323262_28									
N6.HOG0004055	OG0003086	n1			Utg323262_41									
N6.HOG0004056	OG0003086	n2			Utg323262_42									
N6.HOG0004057	OG0003087	n0			Utg323262_205	Utg859098_405		WP_136806058.1	WP_136796004.1					
N6.HOG0004058	OG0003088	n0			Utg323262_210	Utg859236_72		WP_228723261.1	WP_136798790.1					
N6.HOG0004059	OG0003089	n0			Utg323266_69	Utg857682_22								
N6.HOG0004060	OG0003090	n0			Utg323266_84			WP_136810116.1	WP_136799123.1					
N6.HOG0004061	OG0003091	n0			Utg323266_117, Utg325220_121	Utg857682_71								
N6.HOG0004062	OG0003092	n0			Utg323300_22	Utg858494_1, Utg858432_166								
N6.HOG0004063	OG0003093	n0			Utg323300_23			WP_136807572.1						
N6.HOG0004064	OG0003094	n0			Utg323300_80			WP_167505972.1	WP_136799741.1	WP_011189708.1				
N6.HOG0004065	OG0003095	n0			Utg323300_83			WP_136809008.1	WP_136798489.1					
N6.HOG0004066	OG0003096	n0			Utg323300_211			WP_136806024.1	WP_136796712.1					
N6.HOG0004067	OG0003097	n0			Utg323300_243			WP_136805991.1	WP_136798776.1					
N6.HOG0004068	OG0003098	n0			Utg323300_244			WP_136805990.1	WP_136798775.1					
N6.HOG0004069	OG0003099	n0			Utg323300_428	Utg857152_145			WP_217907683.1					
N6.HOG0004070	OG0003100	n0			Utg323300_450	Utg859432_5			WP_176360045.1, WP_136799484.1					
N6.HOG0004071	OG0003101	n0			Utg323448_1, Utg323316_17, Utg325220_44					WP_011188832.1				
N6.HOG0004072	OG0003102	n0			Utg323316_25					WP_011188825.1				
N6.HOG0004073	OG0003103	n0			Utg323316_39					WP_083819019.1, WP_011188818.1, WP_193763856.1				
N6.HOG0004074	OG0003104	n0			Utg323316_41					WP_011188816.1				
N6.HOG0004075	OG0003105	n0			Utg323316_42				WP_136796194.1	WP_162096639.1				
N6.HOG0004076	OG0003106	n0			Utg323316_149	Utg857046_35		WP_136810377.1	WP_136796302.1					
N6.HOG0004077	OG0003107	n0			Utg323316_154	Utg857046_41		WP_136806823.1						
N6.HOG0004078	OG0003108	n0			Utg323316_192			WP_136810167.1	WP_136798945.1					
N6.HOG0004079	OG0003109	n0			Utg323316_201	Utg857046_105								
N6.HOG0004080	OG0003110	n0			Utg323316_205	Utg857046_109								
N6.HOG0004081	OG0003111	n0			Utg323316_208	Utg857046_112								
N6.HOG0004082	OG0003112	n0			Utg323316_244	Utg865370_39				WP_049785050.1				
N6.HOG0004083	OG0003113	n0			Utg323316_245	Utg860814_301, Utg857046_169				WP_041279035.1				
N6.HOG0004084	OG0003114	n0			Utg323316_260	Utg857994_235		WP_228723388.1						
N6.HOG0004085	OG0003115	n0			Utg323392_61	Utg859388_172		WP_167505970.1		WP_049785015.1				
N6.HOG0004086	OG0003116	n0			Utg323392_62	Utg859388_171		WP_136808961.1		WP_011188441.1				
N6.HOG0004087	OG0003117	n0			Utg323392_63	Utg859388_170		WP_217909489.1		WP_011188442.1				
N6.HOG0004088	OG0003118	n0			Utg323392_116	Utg859388_103, Utg859388_104		WP_136805493.1						
N6.HOG0004089	OG0003119	n0			Utg323392_162			WP_136806554.1	WP_136797037.1					
N6.HOG0004090	OG0003120	n0			Utg323392_182					WP_011187802.1				
N6.HOG0004091	OG0003121	n0			Utg323448_105	Utg858494_85		WP_167505786.1		WP_265588539.1				
N6.HOG0004092	OG0003122	n0			Utg323632_171									
N6.HOG0004093	OG0003123	n0			Utg323632_234	Utg858432_127		WP_136810245.1						
N6.HOG0004094	OG0003124	n0			Utg323632_308	Utg866558_7		WP_136806701.1	WP_136796473.1					
N6.HOG0004095	OG0003125	n0			Utg323632_309	Utg866558_6		WP_228723429.1	WP_136796472.1					
N6.HOG0004096	OG0003126	n0			Utg323632_310	Utg866558_5		WP_136806699.1	WP_167495709.1					
N6.HOG0004097	OG0003127	n0			Utg323632_311	Utg866558_4		WP_136806698.1	WP_136796470.1					
N6.HOG0004098	OG0003128	n0			Utg323632_320	Utg857992_38		WP_136806689.1	WP_136796462.1					
N6.HOG0004099	OG0003129	n0			Utg323990_14				WP_136799760.1	WP_156792159.1				
N6.HOG0004100	OG0003130	n0			Utg323990_59	Utg860006_154		WP_167505748.1	WP_136797851.1					
N6.HOG0004101	OG0003131	n0			Utg323990_91	Utg860006_123								
N6.HOG0004102	OG0003132	n0			Utg324548_19	Utg859236_50			WP_136798646.1	WP_011187872.1				
N6.HOG0004103	OG0003133	n0			Utg324810_7	Utg857994_87			WP_136795509.1					
N6.HOG0004104	OG0003134	n0			Utg324810_55	Utg861744_124		WP_136808113.1	WP_136797539.1					
N6.HOG0004105	OG0003135	n0			Utg325220_35									
N6.HOG0004106	OG0003136	n0			Utg325220_68			WP_136805547.1						
N6.HOG0004107	OG0003137	n0			Utg325220_84			WP_136810742.1						
N6.HOG0004108	OG0003138	n0				Utg857046_18			WP_136798868.1, WP_136799660.1					
N6.HOG0004109	OG0003139	n0				Utg857046_157		WP_136810173.1	WP_136798994.1					
N6.HOG0004110	OG0003140	n0				Utg857076_12		WP_136807147.1	WP_136795917.1	WP_162096654.1				
N6.HOG0004111	OG0003141	n0				Utg857152_244			WP_136797041.1					
N6.HOG0004112	OG0003142	n0				Utg857994_244, Utg860006_172		WP_136808533.1, WP_217909627.1						
N6.HOG0004113	OG0003143	n0				Utg858432_15, Utg865370_37, Utg864866_117, Utg858432_14								
N6.HOG0004114	OG0003144	n0				Utg858432_59			WP_217907633.1, WP_136799647.1, WP_136799530.1					
N6.HOG0004115	OG0003145	n0				Utg858432_60			WP_136799935.1, WP_136799648.1, WP_167495618.1					
N6.HOG0004116	OG0003146	n0				Utg858494_67		WP_136808613.1	WP_136795429.1					
N6.HOG0004117	OG0003147	n0				Utg859098_295		WP_136806204.1	WP_167495672.1, WP_136799537.1					
N6.HOG0004118	OG0003148	n0				Utg859098_402		WP_136806763.1, WP_217909442.1, WP_217909616.1						
N6.HOG0004119	OG0003149	n0				Utg859388_161		WP_136807327.1, WP_136805572.1	WP_136797839.1					
N6.HOG0004120	OG0003150	n0				Utg859750_92			WP_136796440.1					
N6.HOG0004121	OG0003151	n0				Utg859982_122		WP_217909573.1	WP_136797837.1					
N6.HOG0004122	OG0003152	n0				Utg859982_213		WP_136810203.1	WP_136797002.1					
N6.HOG0004123	OG0003153	n0				Utg860006_22		WP_167505929.1		WP_156792226.1, WP_041277760.1				
N6.HOG0004124	OG0003154	n0				Utg860814_44		WP_176371604.1	WP_136795484.1					
N6.HOG0004125	OG0003155	n0				Utg860814_181, Utg860814_215, Utg860814_214, Utg860814_185								
N6.HOG0004126	OG0003156	n0				Utg860814_306		WP_136806943.1, WP_136807919.1, WP_167505889.1						
N6.HOG0004127	OG0003157	n0				Utg861448_31								
N6.HOG0004128	OG0003158	n0				Utg861448_52								
N6.HOG0004129	OG0003159	n0				Utg863716_6		WP_136805887.1	WP_136797399.1					
N6.HOG0004130	OG0003160	n0				Utg863716_126		WP_136809297.1	WP_136797471.1					
N6.HOG0004131	OG0003161	n0				Utg864866_37		WP_136808252.1, WP_136806767.1, WP_136810083.1						
N6.HOG0004132	OG0003162	n0						WP_136806596.1	WP_136796819.1	WP_011190340.1				
N6.HOG0004133	OG0003163	n0							WP_136799724.1					
N6.HOG0004134	OG0003164	n0						WP_136809022.1, WP_136809023.1						
N6.HOG0004135	OG0003165	n0						WP_136805805.1	WP_217907695.1					
N6.HOG0004136	OG0003167	n0							WP_136797481.1					
N6.HOG0004137	OG0003168	n0						WP_228723398.1	WP_228721353.1					
N6.HOG0004138	OG0003170	n0						WP_136809798.1	WP_167495638.1	WP_011188125.1				
N6.HOG0004139	OG0003172	n0						WP_217909590.1	WP_136795965.1	WP_011189745.1				
N6.HOG0004140	OG0003173	n0							WP_136799516.1	WP_041277930.1, WP_011189501.1				
N6.HOG0004141	OG0003175	n0						WP_136805684.1, WP_136805189.1						
N6.HOG0004142	OG0003176	n0						WP_136808430.1						
N6.HOG0004143	OG0003177	n0							WP_136797258.1	WP_011188649.1				
N6.HOG0004144	OG0003178	n0						WP_136807021.1	WP_136797542.1					
N6.HOG0004145	OG0003179	n0						WP_167506042.1	WP_136796088.1	WP_011187965.1				
N6.HOG0004146	OG0003180	n0						WP_136809774.1	WP_136795644.1	WP_041277428.1				
N6.HOG0004147	OG0003182	n0						WP_136805906.1	WP_136797433.1	WP_011188135.1				
N6.HOG0004148	OG0003183	n0						WP_136809321.1	WP_136796232.1	WP_011187966.1				
N6.HOG0004149	OG0003184	n0						WP_136808750.1	WP_136799315.1	WP_011187874.1				
N6.HOG0004150	OG0003185	n0						WP_136808932.1	WP_228721442.1	WP_011187906.1				
N6.HOG0004151	OG0003186	n0						WP_228723380.1, WP_217909446.1	WP_228721378.1					
N6.HOG0004152	OG0003187	n0						WP_136805874.1	WP_136797243.1	WP_011188944.1				
N6.HOG0004153	OG0003188	n0						WP_136809472.1	WP_136795681.1	WP_011189081.1				
N6.HOG0004154	OG0003189	n0						WP_136809468.1	WP_136795684.1	WP_011189084.1				
N6.HOG0004155	OG0003190	n0						WP_136809464.1	WP_136795687.1	WP_041277845.1				
N6.HOG0004156	OG0003191	n0						WP_136809461.1	WP_136795689.1	WP_011189089.1				
N6.HOG0004157	OG0003192	n0						WP_136809450.1	WP_136795696.1	WP_011189095.1				
N6.HOG0004158	OG0003193	n0						WP_136809447.1	WP_228721403.1	WP_011189097.1				
N6.HOG0004159	OG0003194	n0						WP_217909543.1	WP_136797493.1					
N6.HOG0004160	OG0003195	n0						WP_136805382.1	WP_136797663.1	WP_011188889.1				
N6.HOG0004161	OG0003198	n0						WP_167505944.1						
N6.HOG0004162	OG0003199	n0						WP_136807628.1	WP_136799844.1	WP_011189591.1				
N6.HOG0004163	OG0003202	n0						WP_136806189.1	WP_136795218.1					
N6.HOG0004164	OG0003203	n0							WP_136799540.1					
N6.HOG0004165	OG0003204	n0						WP_136808948.1, WP_136808784.1	WP_136797083.1					
N6.HOG0004166	OG0003205	n0						WP_167505958.1, WP_136808947.1	WP_217907674.1					
N6.HOG0004167	OG0003206	n0						WP_167506083.1	WP_136795707.1	WP_011187578.1				
N6.HOG0004168	OG0003207	n0						WP_136810763.1						
N6.HOG0004169	OG0003208	n0						WP_167505831.1						
N6.HOG0004170	OG0003209	n0						WP_136808859.1	WP_136799173.1	WP_041277581.1				
N6.HOG0004171	OG0003212	n0								WP_011187901.1				
N6.HOG0004172	OG0003213	n0						WP_136809457.1	WP_136795691.1	WP_011188631.1				
N6.HOG0004173	OG0003214	n0						WP_136808701.1	WP_136798690.1	WP_011189624.1				
N6.HOG0004174	OG0003215	n0						WP_136808935.1	WP_136797105.1	WP_011188599.1				
N6.HOG0004175	OG0003216	n0						WP_217909545.1	WP_136799234.1, WP_136795646.1					
N6.HOG0004176	OG0003217	n0								WP_041277522.1				
N6.HOG0004177	OG0003219	n0						WP_136806262.1, WP_136810461.1	WP_136796397.1					
N6.HOG0004178	OG0003220	n0						WP_136805200.1	WP_217907693.1, WP_136796348.1, WP_136798463.1					
N6.HOG0004179	OG0003221	n0						WP_136805320.1	WP_136799765.1					
N6.HOG0004180	OG0003222	n0						WP_136805326.1, WP_167505735.1, WP_267313697.1	WP_136799775.1					
N6.HOG0004181	OG0003223	n0						WP_136805476.1	WP_136796556.1					
N6.HOG0004182	OG0003224	n0						WP_136805679.1, WP_136807678.1	WP_136799656.1, WP_136799607.1					
N6.HOG0004183	OG0003225	n0						WP_136805734.1, WP_136808891.1	WP_136797152.1					
N6.HOG0004184	OG0003226	n0						WP_136805943.1						
N6.HOG0004185	OG0003227	n0						WP_136806043.1						
N6.HOG0004186	OG0003228	n0						WP_136806045.1		WP_011188619.1				
N6.HOG0004187	OG0003229	n0						WP_136806162.1	WP_136795880.1					
N6.HOG0004188	OG0003230	n0						WP_136806196.1	WP_136795712.1					
N6.HOG0004189	OG0003231	n0						WP_136806217.1						
N6.HOG0004190	OG0003232	n0						WP_136810457.1, WP_136806672.1, WP_136806235.1, WP_136810816.1						
N6.HOG0004191	OG0003233	n0						WP_136806458.1		WP_156792182.1				
N6.HOG0004192	OG0003234	n0						WP_136806473.1	WP_136796564.1					
N6.HOG0004193	OG0003235	n0						WP_136807766.1, WP_136806538.1	WP_136798337.1, WP_136796867.1					
N6.HOG0004194	OG0003236	n0						WP_136806560.1		WP_041277542.1				
N6.HOG0004195	OG0003237	n0						WP_136806679.1	WP_136798683.1, WP_136798845.1					
N6.HOG0004196	OG0003238	n0						WP_136806735.1, WP_136809986.1, WP_136809985.1	WP_136798964.1					
N6.HOG0004197	OG0003239	n0						WP_136807035.1	WP_136795356.1					
N6.HOG0004198	OG0003240	n0						WP_136807058.1	WP_136797620.1, WP_136798561.1					
N6.HOG0004199	OG0003241	n0						WP_136807264.1	WP_136800013.1	WP_011188617.1				
N6.HOG0004200	OG0003242	n0						WP_136807329.1	WP_136795511.1					
N6.HOG0004201	OG0003243	n0						WP_136807337.1	WP_136795981.1, WP_136797827.1					
N6.HOG0004202	OG0003244	n0						WP_136807624.1	WP_136799842.1	WP_041277952.1				
N6.HOG0004203	OG0003245	n0						WP_136807626.1	WP_136799843.1	WP_011189592.1				
N6.HOG0004204	OG0003246	n0						WP_136807776.1	WP_136798334.1					
N6.HOG0004205	OG0003247	n0						WP_136807783.1	WP_136798330.1					
N6.HOG0004206	OG0003248	n0						WP_136807838.1, WP_136810178.1	WP_136799058.1, WP_136797022.1					
N6.HOG0004207	OG0003249	n0						WP_136808065.1	WP_167495614.1					
N6.HOG0004208	OG0003250	n0						WP_136808105.1	WP_136795278.1					
N6.HOG0004209	OG0003251	n0						WP_136808109.1, WP_136810157.1	WP_228721485.1	WP_011189358.1				
N6.HOG0004210	OG0003252	n0						WP_136808158.1	WP_136795327.1	WP_011188739.1				
N6.HOG0004211	OG0003253	n0						WP_136808233.1	WP_136797528.1, WP_136798919.1					
N6.HOG0004212	OG0003254	n0						WP_167505750.1, WP_136808241.1	WP_136798379.1, WP_167495858.1					
N6.HOG0004213	OG0003255	n0						WP_136809875.1, WP_136808306.1	WP_136795339.1, WP_136796703.1					
N6.HOG0004214	OG0003256	n0						WP_217909571.1, WP_136808508.1	WP_136798970.1					
N6.HOG0004215	OG0003257	n0						WP_136808664.1, WP_136809801.1	WP_136795668.1					
N6.HOG0004216	OG0003258	n0						WP_136810490.1, WP_136808700.1	WP_136796530.1, WP_136796529.1					
N6.HOG0004217	OG0003259	n0						WP_267313643.1, WP_136810277.1, WP_136809583.1, WP_136808716.1						
N6.HOG0004218	OG0003260	n0						WP_136809974.1, WP_136808844.1	WP_136799158.1					
N6.HOG0004219	OG0003261	n0						WP_136809973.1, WP_136808845.1	WP_136799159.1					
N6.HOG0004220	OG0003262	n0						WP_136808846.1, WP_136809972.1	WP_136799160.1					
N6.HOG0004221	OG0003263	n0						WP_136808847.1, WP_136809971.1	WP_136799161.1					
N6.HOG0004222	OG0003264	n0						WP_136808962.1						
N6.HOG0004223	OG0003265	n0						WP_136808974.1						
N6.HOG0004224	OG0003266	n0						WP_136809186.1						
N6.HOG0004225	OG0003267	n0						WP_136809189.1	WP_136796144.1					
N6.HOG0004226	OG0003268	n0						WP_136809262.1, WP_275942843.1	WP_136797204.1					
N6.HOG0004227	OG0003269	n0						WP_136809805.1	WP_136795672.1	WP_011188200.1				
N6.HOG0004228	OG0003270	n0						WP_136809809.1	WP_176360086.1					
N6.HOG0004229	OG0003271	n0						WP_136809818.1	WP_176360016.1, WP_176360038.1, WP_136800050.1					
N6.HOG0004230	OG0003272	n0						WP_136809936.1		WP_011189637.1				
N6.HOG0004231	OG0003273	n0						WP_136809979.1	WP_136799616.1, WP_136797061.1, WP_136798514.1					
N6.HOG0004232	OG0003274	n0						WP_136809982.1	WP_136797378.1	WP_011187774.1				
N6.HOG0004233	OG0003275	n0						WP_136810077.1	WP_136798457.1					
N6.HOG0004234	OG0003276	n0						WP_136810085.1	WP_176360021.1, WP_136799747.1, WP_136799499.1					
N6.HOG0004235	OG0003277	n0						WP_136810128.1	WP_136798222.1					
N6.HOG0004236	OG0003278	n0						WP_167505966.1, WP_136810275.1	WP_136797120.1					
N6.HOG0004237	OG0003279	n0						WP_136810288.1	WP_136796895.1	WP_011188188.1				
N6.HOG0004238	OG0003280	n0						WP_136810290.1	WP_136796897.1	WP_011188190.1				
N6.HOG0004239	OG0003281	n0						WP_167506108.1, WP_136810317.1	WP_136796487.1					
N6.HOG0004240	OG0003282	n0						WP_136810376.1	WP_136796301.1					
N6.HOG0004241	OG0003283	n0						WP_136810382.1	WP_136796306.1	WP_011188162.1				
N6.HOG0004242	OG0003284	n0						WP_136810439.1	WP_136798629.1					
N6.HOG0004243	OG0003285	n0						WP_136810440.1	WP_228721428.1, WP_136797281.1					
N6.HOG0004244	OG0003286	n0						WP_136810443.1	WP_136799873.1					
N6.HOG0004245	OG0003287	n0						WP_217909481.1, WP_136810779.1	WP_176360033.1, WP_136798206.1					
N6.HOG0004246	OG0003288	n0						WP_136810810.1	WP_136796243.1, WP_136799245.1					
N6.HOG0004247	OG0003289	n0						WP_167505738.1	WP_167495777.1	WP_041277538.1				
N6.HOG0004248	OG0003290	n0						WP_167506045.1		WP_198408689.1, WP_011189581.1, WP_011187419.1				
N6.HOG0004249	OG0003291	n0						WP_167506051.1						
N6.HOG0004250	OG0003292	n0						WP_217909535.1	WP_217907632.1					
N6.HOG0004251	OG0003293	n0						WP_217909540.1	WP_136799356.1, WP_217907588.1, WP_217907577.1					
N6.HOG0004252	OG0003294	n0						WP_217909586.1	WP_217907678.1	WP_011189436.1				
N6.HOG0004253	OG0003295	n0						WP_228723223.1	WP_136799841.1	WP_011189594.1				
N6.HOG0004254	OG0003296	n0						WP_228723328.1, WP_228723247.1	WP_136798460.1, WP_136798874.1					
N6.HOG0004255	OG0003297	n0							WP_136796395.1					
N6.HOG0004256	OG0003298	n0							WP_136797304.1					
N6.HOG0004257	OG0003299	n0							WP_136797350.1	WP_041277959.1				
N6.HOG0004258	OG0003300	n0							WP_217907583.1, WP_136799680.1, WP_136799681.1	WP_049785076.1				
N6.HOG0004259	OG0003301	n0							WP_167495733.1					
N6.HOG0004260	OG0003302	n0								WP_011187666.1				
N6.HOG0004261	OG0003303	n0								WP_011188531.1				
N6.HOG0004262	OG0003304	n0								WP_011188794.1				
N6.HOG0004263	OG0003305	n0								WP_011189216.1				
N6.HOG0004264	OG0003306	n0								WP_011189218.1				
N6.HOG0004265	OG0003307	n0								WP_011189726.1				
N6.HOG0004266	OG0003308	n0								WP_049785129.1				
N6.HOG0004267	OG0003309	n0								WP_265588608.1				
N6.HOG0004268	OG0003465	-		WP_015402315.1	Utg323180_683	Utg860814_276								
N6.HOG0004269	OG0003466	-		WP_015402317.1	Utg323180_676	Utg860814_270								
N6.HOG0004270	OG0003467	-		WP_015402458.1, WP_015402332.1	Utg323180_655									
N6.HOG0004271	OG0003469	-		WP_015402366.1	Utg323392_170			WP_136808106.1						
N6.HOG0004272	OG0003471	-		WP_015402403.1	Utg323180_496					WP_011190260.1				
N6.HOG0004273	OG0003472	-		WP_015402416.1	Utg323180_480	Utg860814_66								
N6.HOG0004274	OG0003473	-		WP_015402419.1	Utg323180_477	Utg860814_63								
N6.HOG0004275	OG0003474	-		WP_015402426.1	Utg323180_471	Utg860814_55								
N6.HOG0004276	OG0003475	-		WP_015402427.1	Utg323180_470	Utg860814_54								
N6.HOG0004277	OG0003476	-		WP_015402429.1	Utg323180_468	Utg860814_52								
N6.HOG0004278	OG0003477	-		WP_015402430.1	Utg323180_467	Utg860814_51								
N6.HOG0004279	OG0003478	-		WP_015402431.1	Utg323180_466	Utg860814_50								
