HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N4.HOG0002088	OG0002088	n2									WP_126380570.1	WP_010937408.1		
N4.HOG0002089	OG0002088	n4									WP_126380049.1			
N4.HOG0002090	OG0002089	n0									WP_126378185.1	WP_010939914.1, WP_011792127.1		
N4.HOG0002091	OG0002090	n0									WP_126380431.1			
N4.HOG0002092	OG0002091	n0									WP_172961754.1	WP_011792073.1		
N4.HOG0002093	OG0002094	n0									WP_269471678.1			
N4.HOG0002094	OG0002095	n2									WP_126378646.1	WP_011792589.1		
N4.HOG0002095	OG0002095	n5									WP_126376290.1	WP_010940211.1		
N4.HOG0002096	OG0002096	n0									WP_126375606.1	WP_011791363.1		
N4.HOG0002097	OG0002097	n1									WP_126381043.1			
N4.HOG0002098	OG0002097	n3									WP_126379273.1	WP_010940050.1		
N4.HOG0002099	OG0002098	n0									WP_126377942.1	WP_010937904.1		
N4.HOG0002100	OG0002099	n0									WP_172961796.1			
N4.HOG0002101	OG0002100	n3									WP_126376472.1	WP_010940520.1		
N4.HOG0002102	OG0002102	n0									WP_126376899.1, WP_126378148.1, WP_126378151.1, WP_126378155.1, WP_126378153.1, WP_197723446.1, WP_126378146.1			
N4.HOG0002103	OG0002103	n0									WP_126376490.1	WP_011792907.1		
N4.HOG0002104	OG0002104	n0										WP_011176601.1		
N4.HOG0002105	OG0002109	n0									WP_126377185.1	WP_011792246.1		
N4.HOG0002106	OG0002111	n0										WP_010939254.1		
N4.HOG0002107	OG0002112	n0									WP_126377164.1	WP_011792242.1		
N4.HOG0002108	OG0002114	n0									WP_126381670.1			
N4.HOG0002109	OG0002116	n0									WP_126379483.1	WP_011791779.1		
N4.HOG0002110	OG0002117	n0									WP_126375838.1	WP_081428847.1		
N4.HOG0002111	OG0002125	n0										WP_011793080.1		
N4.HOG0002112	OG0002129	n0									WP_126381658.1			
N4.HOG0002113	OG0002130	n0									WP_172961802.1			
N4.HOG0002114	OG0002137	n0									WP_126375551.1	WP_010937607.1		
N4.HOG0002115	OG0002140	n0									WP_172961607.1	WP_011792348.1		
N4.HOG0002116	OG0002142	n0									WP_126376948.1	WP_011792313.1		
N4.HOG0002117	OG0002146	n2									WP_126378051.1, WP_126378060.1	WP_011793033.1		
N4.HOG0002118	OG0002146	n4									WP_126381174.1	WP_010937838.1		
N4.HOG0002119	OG0002147	n2									WP_126381171.1	WP_010937837.1		
N4.HOG0002120	OG0002147	n3									WP_126378058.1, WP_126378049.1	WP_010937573.1		
N4.HOG0002121	OG0002148	n0									WP_126377992.1			
N4.HOG0002122	OG0002150	n0									WP_126380835.1			
N4.HOG0002123	OG0002152	n0										WP_011793051.1, WP_011791891.1		
N4.HOG0002124	OG0002153	n0										WP_011791348.1		
N4.HOG0002125	OG0002156	n0									WP_126379026.1, WP_126379771.1			
N4.HOG0002126	OG0002166	n0										WP_043629184.1		
N4.HOG0002127	OG0002170	n0									WP_172961602.1	WP_011792741.1		
N4.HOG0002128	OG0002171	n0									WP_126380525.1			
N4.HOG0002129	OG0002173	n0									WP_126378854.1			
N4.HOG0002130	OG0002191	n0									WP_126377084.1	WP_010938968.1		
N4.HOG0002131	OG0002196	n0									WP_126378004.1			
N4.HOG0002132	OG0002199	n0									WP_126380645.1	WP_011792844.1		
N4.HOG0002133	OG0002202	n0									WP_126377466.1	WP_011792322.1		
N4.HOG0002134	OG0002212	n0									WP_126377505.1			
N4.HOG0002135	OG0002227	n0									WP_126381224.1			
N4.HOG0002136	OG0002230	n0									WP_172961604.1, WP_172961726.1			
N4.HOG0002137	OG0002234	n0									WP_126377814.1	WP_043629288.1		
N4.HOG0002138	OG0002238	n0									WP_126380201.1	WP_011787348.1		
N4.HOG0002139	OG0002239	n0										WP_011793012.1		
N4.HOG0002140	OG0002242	n0									WP_126375910.1			
N4.HOG0002141	OG0002254	n0									WP_126378619.1			
N4.HOG0002142	OG0002260	n0									WP_126376317.1			
N4.HOG0002143	OG0002261	n0										WP_011791865.1		
N4.HOG0002144	OG0002263	n0									WP_126379641.1			
N4.HOG0002145	OG0002268	n0									WP_126381178.1	WP_011792841.1		
N4.HOG0002146	OG0002280	n0									WP_126377622.1			
N4.HOG0002147	OG0002281	n0										WP_011176634.1		
N4.HOG0002148	OG0002282	n0										WP_011787339.1		
N4.HOG0002149	OG0002291	n0										WP_011791591.1		
N4.HOG0002150	OG0002298	n0									WP_126378074.1			
N4.HOG0002151	OG0002299	n0									WP_126380616.1	WP_010937492.1, WP_043629144.1		
N4.HOG0002152	OG0002302	n0									WP_126380039.1			
N4.HOG0002153	OG0002304	n0									WP_269471677.1			
N4.HOG0002154	OG0002305	n0									WP_232034925.1	WP_010939708.1		
N4.HOG0002155	OG0002306	n0									WP_126377735.1			
N4.HOG0002156	OG0002307	n0									WP_126380068.1, WP_126380053.1	WP_011791584.1		
N4.HOG0002157	OG0002313	n0									WP_172961710.1			
N4.HOG0002158	OG0002314	n0									WP_126377978.1	WP_011792064.1		
N4.HOG0002159	OG0002315	n0									WP_126377960.1	WP_011792070.1		
N4.HOG0002160	OG0002325	n0									WP_126380658.1	WP_011792635.1		
N4.HOG0002161	OG0002328	n0									WP_232034893.1			
N4.HOG0002162	OG0002329	n0									WP_126379741.1	WP_010937444.1		
N4.HOG0002163	OG0002330	n0									WP_269471685.1			
N4.HOG0002164	OG0002332	n0									WP_126375589.1			
N4.HOG0002165	OG0002333	n0									WP_126375742.1	WP_049758115.1		
N4.HOG0002166	OG0002335	n0									WP_126380529.1			
N4.HOG0002167	OG0002339	n0									WP_126376466.1	WP_043629591.1		
N4.HOG0002168	OG0002340	n0									WP_126380681.1, WP_126378864.1	WP_010938003.1, WP_014524292.1		
N4.HOG0002169	OG0002343	n0										WP_010940422.1		
N4.HOG0002170	OG0002344	n0									WP_126379091.1, WP_126375683.1	WP_011792719.1, WP_011791732.1		
N4.HOG0002171	OG0002346	n0									WP_126376660.1	WP_011792078.1		
N4.HOG0002172	OG0002347	n0									WP_126376342.1	WP_081429029.1		
N4.HOG0002173	OG0002354	n0									WP_126376202.1	WP_263053287.1		
N4.HOG0002174	OG0002357	n0									WP_126380629.1	WP_010937696.1		
N4.HOG0002175	OG0002359	n0									WP_126377862.1	WP_011793154.1		
N4.HOG0002176	OG0002360	n0									WP_126377854.1	WP_011791405.1		
N4.HOG0002177	OG0002361	n0									WP_126380123.1			
N4.HOG0002178	OG0002363	n0									WP_172961794.1			
N4.HOG0002179	OG0002364	n0									WP_232034829.1	WP_011791364.1		
N4.HOG0002180	OG0002365	n0										WP_011791651.1		
N4.HOG0002181	OG0002366	n0										WP_010937344.1		
N4.HOG0002182	OG0002369	n0										WP_011791380.1, WP_011792621.1		
N4.HOG0002183	OG0002370	n0									WP_126381496.1, WP_126375902.1, WP_232034816.1	WP_011791951.1		
N4.HOG0002184	OG0002372	n0										WP_011792221.1		
N4.HOG0002185	OG0002374	n0									WP_126378755.1	WP_011791914.1		
N4.HOG0002186	OG0002376	n0										WP_011791874.1		
N4.HOG0002187	OG0002379	n1									WP_126380890.1			
N4.HOG0002188	OG0002379	n3										WP_011793141.1		
N4.HOG0002189	OG0002380	n0										WP_011791507.1		
N4.HOG0002190	OG0002385	n0										WP_011791813.1		
N4.HOG0002191	OG0002387	n0									WP_126375549.1, WP_126378323.1	WP_011792754.1, WP_011791700.1		
N4.HOG0002192	OG0002389	n0									WP_172961712.1	WP_011791539.1		
N4.HOG0002193	OG0002390	n0									WP_126378167.1			
N4.HOG0002194	OG0002392	n0										WP_010937660.1		
N4.HOG0002195	OG0002394	n0									WP_126378747.1			
N4.HOG0002196	OG0002395	n0										WP_081428999.1		
N4.HOG0002197	OG0002397	n0									WP_172961676.1	WP_010938651.1		
N4.HOG0002198	OG0002398	n0										WP_043629190.1		
N4.HOG0002199	OG0002400	n0										WP_223294680.1		
N4.HOG0002200	OG0002401	n0									WP_126379538.1	WP_010939689.1		
N4.HOG0002201	OG0002402	n0									WP_197723442.1, WP_126376823.1	WP_014524379.1		
N4.HOG0002202	OG0002403	n0										WP_011792607.1, WP_010939821.1		
N4.HOG0002203	OG0002405	n0									WP_126375956.1	WP_010937938.1		
N4.HOG0002204	OG0002408	n0									WP_126377324.1			
N4.HOG0002205	OG0002411	n0									WP_172961618.1	WP_010940058.1		
N4.HOG0002206	OG0002412	n0									WP_126378096.1, WP_126380027.1	WP_011792146.1		
N4.HOG0002207	OG0002413	n0									WP_126375558.1	WP_010937691.1		
N4.HOG0002208	OG0002414	n0									WP_126376915.1	WP_011792854.1		
N4.HOG0002209	OG0002415	n0									WP_126380315.1, WP_126378662.1	WP_010940605.1		
N4.HOG0002210	OG0002416	n0									WP_126378660.1, WP_126380317.1	WP_010940604.1		
N4.HOG0002211	OG0002417	n0									WP_126378658.1, WP_126380319.1	WP_010940603.1		
N4.HOG0002212	OG0002419	n0										WP_010939560.1, WP_010940541.1, WP_011792076.1		
N4.HOG0002213	OG0002420	n0									WP_126380922.1	WP_010939614.1, WP_010939613.1, WP_011792724.1		
N4.HOG0002214	OG0002421	n0									WP_126378498.1	WP_011792001.1		
N4.HOG0002215	OG0002423	n0									WP_126379553.1	WP_010939714.1		
N4.HOG0002216	OG0002424	n2									WP_126377879.1	WP_010940077.1		
N4.HOG0002217	OG0002424	n3									WP_126376535.1	WP_011791820.1, WP_010937891.1		
N4.HOG0002218	OG0002425	n0									WP_126380775.1	WP_011791503.1, WP_011792715.1, WP_011792857.1		
N4.HOG0002219	OG0002426	n0									WP_197723447.1, WP_126381144.1, WP_126381146.1, WP_126381142.1, WP_126381155.1, WP_126381157.1			
N4.HOG0002220	OG0002431	n0									WP_126378240.1	WP_010940240.1		
N4.HOG0002221	OG0002440	n0									WP_126380476.1	WP_011793173.1		
N4.HOG0002222	OG0002442	n0									WP_126377016.1	WP_011792156.1		
N4.HOG0002223	OG0002445	n0									WP_126378727.1	WP_011791803.1		
N4.HOG0002224	OG0002447	n0									WP_126380859.1	WP_010939267.1		
N4.HOG0002225	OG0002449	n0										WP_010937589.1		
N4.HOG0002226	OG0002450	n0										WP_011792525.1		
N4.HOG0002227	OG0002451	n0										WP_011791501.1		
N4.HOG0002228	OG0002452	n0										WP_010940391.1		
N4.HOG0002229	OG0002454	n0									WP_126377366.1	WP_010939127.1		
N4.HOG0002230	OG0002455	n0									WP_126379234.1			
N4.HOG0002231	OG0002456	n0									WP_126377642.1	WP_011791440.1		
N4.HOG0002232	OG0002458	n0									WP_126380456.1	WP_010940204.1		
N4.HOG0002233	OG0002459	n0									WP_126377338.1	WP_011792218.1		
N4.HOG0002234	OG0002461	n0										WP_011792234.1		
N4.HOG0002235	OG0002462	n0									WP_126381090.1			
N4.HOG0002236	OG0002472	n0										WP_011792084.1, WP_010937848.1		
N4.HOG0002237	OG0002473	n0									WP_197723433.1	WP_010939688.1		
N4.HOG0002238	OG0002474	n0										WP_011791350.1		
N4.HOG0002239	OG0002475	n0										WP_011791962.1		
N4.HOG0002240	OG0002476	n0									WP_126380858.1	WP_011792126.1		
N4.HOG0002241	OG0002478	n0										WP_223294616.1		
N4.HOG0002242	OG0002479	n0									WP_126380211.1	WP_011792949.1		
N4.HOG0002243	OG0002480	n0									WP_126378382.1	WP_010938337.1		
N4.HOG0002244	OG0002484	n0										WP_010938692.1		
N4.HOG0002245	OG0002485	n0									WP_126378433.1			
N4.HOG0002246	OG0002486	n0										WP_011792259.1		
N4.HOG0002247	OG0002487	n0										WP_011792739.1		
N4.HOG0002248	OG0002488	n0									WP_126380274.1			
N4.HOG0002249	OG0002496	n0									WP_126378368.1	WP_011792920.1		
N4.HOG0002250	OG0002508	n0										WP_010940209.1		
N4.HOG0002251	OG0002511	n0									WP_126376889.1			
N4.HOG0002252	OG0002513	n0									WP_172961600.1	WP_011791755.1		
N4.HOG0002253	OG0002517	n0									WP_172961689.1			
N4.HOG0002254	OG0002519	n0									WP_126379469.1	WP_010938182.1		
N4.HOG0002255	OG0002536	n0									WP_126381485.1	WP_011792087.1		
N4.HOG0002256	OG0002537	n0									WP_172961765.1			
N4.HOG0002257	OG0002539	n0									WP_126381064.1			
N4.HOG0002258	OG0002540	n0										WP_010940668.1		
N4.HOG0002259	OG0002548	n0										WP_010939134.1		
N4.HOG0002260	OG0002553	n0									WP_126378039.1, WP_126378929.1			
N4.HOG0002261	OG0002554	n0									WP_126380741.1			
N4.HOG0002262	OG0002555	n0										WP_011792585.1		
N4.HOG0002263	OG0002576	n0									WP_126380252.1			
N4.HOG0002264	OG0002579	n0									WP_126376340.1			
N4.HOG0002265	OG0002582	n0									WP_126375659.1			
N4.HOG0002266	OG0002591	n0									WP_126377768.1			
N4.HOG0002267	OG0002592	n0									WP_126377772.1			
N4.HOG0002268	OG0002593	n0									WP_126381331.1			
N4.HOG0002269	OG0002597	n0									WP_126375969.1	WP_011791437.1		
N4.HOG0002270	OG0002610	n0									WP_126376207.1			
N4.HOG0002271	OG0002625	n0										WP_011791816.1		
N4.HOG0002272	OG0002627	n0									WP_126377607.1	WP_011791631.1		
N4.HOG0002273	OG0002642	n0										WP_010937383.1		
N4.HOG0002274	OG0002643	n0										WP_011791569.1, WP_011787358.1		
N4.HOG0002275	OG0002645	n0										WP_011792955.1		
N4.HOG0002276	OG0002646	n0									WP_126380703.1			
N4.HOG0002277	OG0002648	n0									WP_126376276.1			
N4.HOG0002278	OG0002652	n0									WP_126379866.1	WP_014524311.1		
N4.HOG0002279	OG0002653	n0									WP_126378354.1	WP_010938281.1		
N4.HOG0002280	OG0002654	n0									WP_126380780.1	WP_011792881.1		
N4.HOG0002281	OG0002655	n0									WP_126377177.1			
N4.HOG0002282	OG0002657	n0									WP_172961616.1	WP_011791521.1		
N4.HOG0002283	OG0002670	n0									WP_126379894.1, WP_126375588.1, WP_172961752.1	WP_141291704.1		
N4.HOG0002284	OG0002671	n0										WP_010939271.1, WP_010937402.1		
N4.HOG0002285	OG0002678	n0									WP_232034899.1			
N4.HOG0002286	OG0002679	n1									WP_126375611.1			
N4.HOG0002287	OG0002679	n2									WP_126375610.1			
N4.HOG0002288	OG0002681	n0										WP_010937335.1		
N4.HOG0002289	OG0002684	n0									WP_126378578.1	WP_190275052.1		
N4.HOG0002290	OG0002685	n0									WP_232034743.1	WP_190275051.1		
N4.HOG0002291	OG0002686	n0									WP_126378592.1	WP_011791897.1		
N4.HOG0002292	OG0002687	n0									WP_172961592.1			
N4.HOG0002293	OG0002691	n0									WP_232034856.1			
N4.HOG0002294	OG0002700	n0									WP_126375770.1	WP_011792173.1		
N4.HOG0002295	OG0002701	n0									WP_126375768.1	WP_011791725.1		
N4.HOG0002296	OG0002702	n0									WP_126378311.1			
N4.HOG0002297	OG0002706	n0									WP_126379904.1			
N4.HOG0002298	OG0002707	n0									WP_172961768.1			
N4.HOG0002299	OG0002708	n0									WP_126375733.1			
N4.HOG0002300	OG0002709	n0										WP_010937553.1, WP_010940507.1		
N4.HOG0002301	OG0002711	n0									WP_126375747.1	WP_010939272.1		
N4.HOG0002302	OG0002713	n0									WP_172961591.1			
N4.HOG0002303	OG0002722	n0									WP_126377584.1	WP_011792848.1		
N4.HOG0002304	OG0002723	n0									WP_126380633.1, WP_172961724.1	WP_011791595.1		
N4.HOG0002305	OG0002729	n0									WP_126377451.1	WP_011792993.1		
N4.HOG0002306	OG0002730	n0									WP_126377870.1			
N4.HOG0002307	OG0002731	n0									WP_126377128.1			
N4.HOG0002308	OG0002744	n0									WP_126378165.1			
N4.HOG0002309	OG0002745	n0									WP_126378163.1			
N4.HOG0002310	OG0002749	n0									WP_232034786.1, WP_126381104.1			
N4.HOG0002311	OG0002751	n0									WP_126379823.1, WP_126379415.1	WP_011792384.1		
N4.HOG0002312	OG0002753	n0									WP_126376999.1	WP_010939111.1		
N4.HOG0002313	OG0002754	n0									WP_126377834.1			
N4.HOG0002314	OG0002756	n0									WP_126380590.1	WP_011792349.1		
N4.HOG0002315	OG0002758	n0									WP_126380064.1	WP_043629985.1		
N4.HOG0002316	OG0002761	n0										WP_223294668.1		
N4.HOG0002317	OG0002763	n0										WP_011792825.1		
N4.HOG0002318	OG0002766	n0									WP_126378976.1	WP_014524345.1		
N4.HOG0002319	OG0002771	n0									WP_126375602.1	WP_011792208.1		
N4.HOG0002320	OG0002777	n0									WP_126380101.1	WP_011787326.1		
N4.HOG0002321	OG0002778	n0										WP_011791707.1		
N4.HOG0002322	OG0002779	n0										WP_010940063.1		
N4.HOG0002323	OG0002780	n0									WP_126378911.1	WP_011792540.1		
N4.HOG0002324	OG0002781	n0									WP_126376585.1	WP_010940060.1		
N4.HOG0002325	OG0002782	n0									WP_126375598.1	WP_258312770.1		
N4.HOG0002326	OG0002784	n0									WP_126377320.1	WP_010939274.1		
N4.HOG0002327	OG0002786	n0									WP_126380921.1	WP_010938053.1		
N4.HOG0002328	OG0002787	n0									WP_232034825.1	WP_223294684.1		
N4.HOG0002329	OG0002789	n0									WP_172961628.1	WP_010938264.1		
N4.HOG0002330	OG0002791	n0									WP_126375886.1			
N4.HOG0002331	OG0002792	n0									WP_126375595.1	WP_010940248.1		
N4.HOG0002332	OG0002795	n0									WP_126375811.1			
N4.HOG0002333	OG0002797	n0										WP_011791702.1		
N4.HOG0002334	OG0002798	n0									WP_126380568.1, WP_126380051.1	WP_010937407.1		
N4.HOG0002335	OG0002799	n0										WP_011792230.1		
N4.HOG0002336	OG0002800	n0										WP_010939568.1		
N4.HOG0002337	OG0002802	n2									WP_126381169.1	WP_010937570.1		
N4.HOG0002338	OG0002802	n3									WP_126380004.1	WP_010937432.1		
N4.HOG0002339	OG0002805	n0									WP_126381287.1	WP_011792908.1		
N4.HOG0002340	OG0002806	n0									WP_126378639.1			
N4.HOG0002341	OG0002807	n0									WP_126377045.1	WP_010937719.1		
N4.HOG0002342	OG0002808	n1									WP_126380716.1	WP_010940429.1		
N4.HOG0002343	OG0002808	n2									WP_126376336.1, WP_126375599.1	WP_011791658.1		
N4.HOG0002344	OG0002809	n0									WP_126375985.1	WP_011791542.1		
N4.HOG0002345	OG0002810	n0									WP_126377246.1, WP_126380767.1	WP_043629245.1		
N4.HOG0002346	OG0002811	n0									WP_126378179.1	WP_011792703.1, WP_010938098.1, WP_010937678.1, WP_043629791.1		
N4.HOG0002347	OG0002812	n0									WP_126378652.1			
N4.HOG0002348	OG0002813	n0									WP_126380972.1			
N4.HOG0002349	OG0002814	n0										WP_011792829.1		
N4.HOG0002350	OG0002819	n0										WP_011792356.1		
N4.HOG0002351	OG0002825	n0									WP_126380759.1	WP_011792876.1		
N4.HOG0002352	OG0002835	n0										WP_010937898.1		
N4.HOG0002353	OG0002838	n0									WP_126376809.1	WP_010938889.1		
N4.HOG0002354	OG0002841	n0										WP_043629042.1		
N4.HOG0002355	OG0002848	n0									WP_126379006.1	WP_010938635.1		
N4.HOG0002356	OG0002863	n0										WP_011791351.1		
N4.HOG0002357	OG0002869	n0										WP_010940594.1		
N4.HOG0002358	OG0002870	n0									WP_126376128.1	WP_011792696.1		
N4.HOG0002359	OG0002875	n0										WP_043629579.1, WP_011792958.1		
N4.HOG0002360	OG0002876	n0									WP_126376952.1	WP_010938923.1		
N4.HOG0002361	OG0002877	n0									WP_126378447.1	WP_010940329.1		
N4.HOG0002362	OG0002879	n0										WP_011791506.1, WP_010937686.1		
N4.HOG0002363	OG0002881	n0									WP_126377944.1	WP_011792868.1		
N4.HOG0002364	OG0002882	n0									WP_126377143.1	WP_011792253.1		
N4.HOG0002365	OG0002887	n0									WP_126381372.1	WP_043629647.1		
N4.HOG0002366	OG0002888	n0									WP_126379693.1	WP_011791519.1		
N4.HOG0002367	OG0002895	n0										WP_011791873.1		
N4.HOG0002368	OG0002898	n0									WP_126380014.1			
N4.HOG0002369	OG0002899	n0									WP_126378273.1	WP_223294591.1		
N4.HOG0002370	OG0002900	n0									WP_126378263.1			
N4.HOG0002371	OG0002903	n0									WP_126381641.1			
N4.HOG0002372	OG0002906	n0									WP_126378598.1			
N4.HOG0002373	OG0002908	n0									WP_126377896.1			
N4.HOG0002374	OG0002909	n0									WP_126376236.1			
N4.HOG0002375	OG0002916	n0										WP_223294694.1		
N4.HOG0002376	OG0002926	n0									WP_172961660.1			
N4.HOG0002377	OG0002943	n0									WP_126377242.1	WP_043629980.1		
N4.HOG0002378	OG0002946	n0									WP_126381213.1	WP_011792653.1		
N4.HOG0002379	OG0002952	n0									WP_126379246.1			
N4.HOG0002380	OG0002970	n0									WP_126377764.1			
N4.HOG0002381	OG0002980	n0									WP_126380203.1	WP_011792954.1		
N4.HOG0002382	OG0002992	n0									WP_126377628.1			
N4.HOG0002383	OG0002994	n0									WP_197723456.1			
N4.HOG0002384	OG0002996	n0									WP_126377770.1			
N4.HOG0002385	OG0002998	n0										WP_011793119.1		
N4.HOG0002386	OG0003002	n0									WP_126379886.1	WP_011792723.1		
N4.HOG0002387	OG0003003	n0									WP_126379745.1	WP_181409343.1		
N4.HOG0002388	OG0003014	n0										WP_011787407.1		
N4.HOG0002389	OG0003024	n0									WP_126378699.1			
N4.HOG0002390	OG0003028	n0									WP_126379814.1			
N4.HOG0002391	OG0003036	n0									WP_126380082.1			
N4.HOG0002392	OG0003037	n0										WP_223294691.1		
N4.HOG0002393	OG0003039	n0									WP_126381007.1, WP_126380831.1	WP_011793132.1		
N4.HOG0002394	OG0003055	n0									WP_126380470.1			
N4.HOG0002395	OG0003059	n0										WP_011791520.1		
N4.HOG0002396	OG0003064	n0										WP_011791330.1		
N4.HOG0002397	OG0003078	n0									WP_232034750.1			
N4.HOG0002398	OG0003085	n0									WP_126378547.1			
N4.HOG0002399	OG0003089	n0										WP_011791599.1, WP_011792701.1		
N4.HOG0002400	OG0003091	n0									WP_126375609.1			
N4.HOG0002401	OG0003095	n0									WP_126378503.1			
N4.HOG0002402	OG0003096	n0									WP_126380437.1			
N4.HOG0002403	OG0003099	n0									WP_126380857.1			
N4.HOG0002404	OG0003102	n0									WP_126378575.1	WP_011792027.1		
N4.HOG0002405	OG0003104	n0									WP_126378588.1	WP_011792018.1		
N4.HOG0002406	OG0003105	n0									WP_126378590.1			
N4.HOG0002407	OG0003109	n0									WP_126376166.1			
N4.HOG0002408	OG0003110	n0									WP_172961594.1			
N4.HOG0002409	OG0003111	n0									WP_126376187.1			
N4.HOG0002410	OG0003114	n0									WP_126380127.1			
N4.HOG0002411	OG0003120	n0									WP_126376624.1			
N4.HOG0002412	OG0003122	n0										WP_010939582.1, WP_010938690.1		
N4.HOG0002413	OG0003123	n0									WP_126378275.1			
N4.HOG0002414	OG0003131	n0									WP_126376845.1	WP_014524207.1		
N4.HOG0002415	OG0003135	n0									WP_126378580.1, WP_172961681.1	WP_011792025.1		
N4.HOG0002416	OG0003136	n0									WP_126377613.1	WP_223294676.1		
N4.HOG0002417	OG0003141	n0									WP_126376500.1, WP_172961801.1			
N4.HOG0002418	OG0003151	n0										WP_011792716.1		
N4.HOG0002419	OG0003157	n0										WP_011787364.1, WP_011791880.1		
N4.HOG0002420	OG0003158	n0									WP_126378314.1	WP_010938321.1		
N4.HOG0002421	OG0003163	n0									WP_126379156.1			
N4.HOG0002422	OG0003166	n0									WP_126380563.1	WP_011793182.1		
N4.HOG0002423	OG0003167	n0									WP_126378173.1	WP_011791377.1		
N4.HOG0002424	OG0003169	n0									WP_126380657.1	WP_011792898.1		
N4.HOG0002425	OG0003171	n0									WP_126378852.1	WP_010939679.1		
N4.HOG0002426	OG0003181	n0									WP_126381047.1	WP_010940377.1		
N4.HOG0002427	OG0003196	n0										WP_010939138.1		
N4.HOG0002428	OG0003200	n0									WP_126377236.1	WP_011791662.1		
N4.HOG0002429	OG0003207	n0									WP_126375740.1, WP_126375739.1			
N4.HOG0002430	OG0003210	n0										WP_011793065.1, WP_011792278.1		
N4.HOG0002431	OG0003211	n0									WP_232034832.1	WP_010940403.1		
N4.HOG0002432	OG0003212	n0										WP_011791476.1		
N4.HOG0002433	OG0003217	n0									WP_172961714.1	WP_010937615.1		
N4.HOG0002434	OG0003223	n0									WP_126378978.1			
N4.HOG0002435	OG0003225	n0									WP_126381083.1			
N4.HOG0002436	OG0003226	n0									WP_172961800.1, WP_126380985.1			
N4.HOG0002437	OG0003227	n0									WP_126375842.1, WP_232034838.1	WP_010939615.1		
N4.HOG0002438	OG0003228	n0									WP_126376710.1			
N4.HOG0002439	OG0003229	n0									WP_126379721.1	WP_011792732.1		
N4.HOG0002440	OG0003231	n0									WP_126380879.1			
N4.HOG0002441	OG0003233	n0									WP_126380943.1			
N4.HOG0002442	OG0003234	n0										WP_011792922.1, WP_010940367.1		
N4.HOG0002443	OG0003237	n0									WP_126375809.1			
N4.HOG0002444	OG0003239	n0									WP_126380881.1, WP_172961598.1			
N4.HOG0002445	OG0003242	n0										WP_011792925.1, WP_011792818.1		
N4.HOG0002446	OG0003246	n0									WP_126379611.1	WP_011791974.1		
N4.HOG0002447	OG0003247	n0									WP_126379250.1, WP_126379344.1			
N4.HOG0002448	OG0003249	n0									WP_126377390.1			
N4.HOG0002449	OG0003252	n0									WP_126378761.1			
N4.HOG0002450	OG0003260	n0									WP_126380016.1			
N4.HOG0002451	OG0003261	n0									WP_126380019.1			
N4.HOG0002452	OG0003262	n0									WP_126380023.1			
N4.HOG0002453	OG0003263	n0									WP_172961737.1			
N4.HOG0002454	OG0003265	n0									WP_126379892.1, WP_126379951.1			
N4.HOG0002455	OG0003266	n0									WP_126381001.1			
N4.HOG0002456	OG0003267	n0										WP_011792749.1		
N4.HOG0002457	OG0003269	n0									WP_172961642.1			
N4.HOG0002458	OG0003270	n0									WP_126375597.1	WP_010940246.1		
N4.HOG0002459	OG0003272	n0										WP_010939583.1		
N4.HOG0002460	OG0003278	n0									WP_232034771.1			
N4.HOG0002461	OG0003279	n0									WP_126380888.1			
N4.HOG0002462	OG0003280	n0									WP_126380886.1			
N4.HOG0002463	OG0003282	n0									WP_126378291.1	WP_011791713.1		
N4.HOG0002464	OG0003283	n0									WP_126379829.1			
N4.HOG0002465	OG0003284	n0									WP_126379967.1, WP_126377994.1			
N4.HOG0002466	OG0003285	n0									WP_232034898.1			
N4.HOG0002467	OG0003289	n0									WP_232034889.1			
N4.HOG0002468	OG0003291	n0									WP_126378441.1			
N4.HOG0002469	OG0003292	n0									WP_126378960.1			
N4.HOG0002470	OG0003297	n0									WP_126378316.1	WP_011792580.1		
N4.HOG0002471	OG0003299	n0										WP_011792227.1		
N4.HOG0002472	OG0003301	n0									WP_126380770.1	WP_011792859.1		
N4.HOG0002473	OG0003302	n0										WP_011792298.1, WP_011793082.1, WP_011792299.1		
N4.HOG0002474	OG0003303	n0										WP_011792917.1		
N4.HOG0002475	OG0003305	n0									WP_126376410.1	WP_010939818.1		
N4.HOG0002476	OG0003306	n0									WP_126380730.1	WP_011793027.1, WP_010938063.1		
N4.HOG0002477	OG0003307	n0									WP_126380427.1	WP_010937746.1		
N4.HOG0002478	OG0003309	n0									WP_126377632.1	WP_010939058.1		
N4.HOG0002479	OG0003310	n0									WP_232034864.1, WP_126375947.1, WP_126377741.1	WP_043629424.1		
N4.HOG0002480	OG0003311	n1									WP_126376155.1			
N4.HOG0002481	OG0003311	n2									WP_126376152.1			
N4.HOG0002482	OG0003312	n0									WP_126376470.1	WP_010940519.1		
N4.HOG0002483	OG0003313	n0									WP_172961566.1, WP_126377554.1	WP_010937829.1		
